"","modelcondition","true_nu","true_phi","prioridx","rep","startle_phi","startle_nu","cassg_phi","cassg_nu","truetopo_phi","truetopo_nu","problin_nu","problin_phi","true_llh","startle_NLLH","cassg_NLLH","truetopo_NLLH","problin_NLLH","startle_wp","cassg_wp","truetopo_wp","problin_wp","startle_rf","cassg_rf","problin_rf","true_phi_value","true_nu_value"
"78","s100d0","s100",0,6,"r03",0,0.359700831786723,0,0.327959694801631,0,0.316247865889237,0.319566086223348,0,5018.33503906444,5050.13912247173,5549.64571232422,4891.22874902962,4894.3277391353,4027.01141970639,4679.69215652692,4086.80718886846,4057.32848665942,0.376518,0.530364,0.218623,0,0.288
"79","s100d0","s100",0,6,"r04",0.00842766641628934,0.299491545552109,0.00903554045281872,0.285384275523247,0,0.2896436036363,0.290236476877093,0,5178.33679887835,5219.6603230767,5658.86247831973,5050.48343681805,5078.14572422437,4388.28034587618,4956.55704095585,4388.10278187227,4423.69645211985,0.352227,0.495951,0.165992,0,0.288
"80","s100d0","s100",0,6,"r05",0.00534713534594588,0.301147834901682,0,0.309134754297604,0,0.278465672680482,0.28400853448255,0,5179.63938046952,5208.8595469523,5774.3321967399,5067.03492392279,5087.0911794196,4436.7046116751,5213.08848571306,4504.79429962505,4468.28730464542,0.323887,0.526316,0.161943,0,0.288
"81","s100d0","s100",0,7,"r01",0,0.369483376102115,0,0.356837737906864,0,0.282553567387539,0.301624456742167,0,5660.57036916915,6088.9988587376,6885.52697168945,5515.36792773932,5721.65122598642,5365.35668926653,6359.8990620343,5152.92920947206,5295.38918651544,0.481781,0.580972,0.271255,0,0.288
"82","s100d0","s100",0,7,"r02",0,0.359717480456313,0,0.373655720101232,0,0.304838372197391,0.320576447199985,0,5644.59118958051,5723.32141366457,6939.26997337784,5493.67636930985,5548.39759422869,5002.36427812661,6346.16331880321,4985.84298327306,4976.86372084662,0.368421,0.631579,0.210526,0,0.288
"83","s100d0","s100",0,7,"r03",0,0.344736997852618,0,0.349265908011606,0,0.290328652449004,0.300381161610423,0,5642.08313983452,5764.70500566564,7102.75641151503,5518.4412119903,5565.88915066444,5084.77507363627,6653.53735225129,5081.47420392563,5087.28965557341,0.340081,0.62753,0.178138,0,0.288
"84","s100d0","s100",0,7,"r04",0,0.354752922699943,0,0.361180547203255,0,0.293275325652206,0.310063127087145,0,5642.44484232605,5773.32419476811,6789.88207207639,5497.02091884097,5559.17824690294,5039.82022256071,6223.9921220889,5060.35611462076,5034.12884618834,0.412955,0.629555,0.234818,0,0.288
"85","s100d0","s100",0,7,"r05",0,0.376158095983366,0,0.359134751370728,0,0.30077899369967,0.315904093120365,0,5523.25603786317,5742.19360229388,6581.49787359327,5400.91199907198,5459.64395987288,4874.97093072212,5959.20306707046,4854.82666880212,4846.83219203212,0.421053,0.54251,0.218623,0,0.288
"86","s100d0","s100",0,8,"r01",0,0.344928428221387,0,0.338544496845409,0,0.295041379315037,0.305866712601415,0,5667.76054112289,5758.56821807891,6508.23067942888,5524.98909937356,5599.00709432853,5016.01099151831,5921.00027189867,5013.4583358679,5044.83385083474,0.368421,0.550607,0.198381,0,0.288
"87","s100d0","s100",0,8,"r02",0.00124586614674106,0.327358725446075,0,0.332475327526444,0.00378250576826785,0.277226639130257,0.299305758398616,0,5645.74593719255,5687.49007614968,6310.92128710725,5496.19957672112,5537.08459856363,4903.13545884648,5653.58332140244,4932.78502117799,4926.63268998266,0.352227,0.473684,0.251012,0,0.288
"88","s100d0","s100",0,8,"r03",0,0.347550078493075,0,0.342320162130964,0,0.292318284527013,0.309097920706477,0,5677.56632344434,5826.04957325613,6258.67723774897,5520.89842356351,5636.78987922697,4991.39195665173,5649.5506232711,5011.26719917278,5031.13684081858,0.412955,0.493927,0.291498,0,0.288
"89","s100d0","s100",0,8,"r04",0,0.325832323027548,0,0.310548968727303,0,0.273426324907405,0.286225314366146,0,5739.00278030206,5882.25885169616,6298.24475271998,5591.42208176908,5661.16741914886,5138.22782094074,5746.03524004946,5139.65291223752,5134.59265030435,0.34413,0.437247,0.178138,0,0.288
"90","s100d0","s100",0,8,"r05",0,0.34072625084362,0,0.331030402129983,0,0.281450805908057,0.293528160395714,0,5758.78645206339,5947.3445743746,6533.36656272294,5628.49274803772,5723.00643729956,5172.51193547251,5934.43569680694,5196.33054724152,5222.34814876879,0.445344,0.566802,0.295547,0,0.288
"91","s100d0","s100",0,9,"r01",0,0.329374071124967,0,0.343679235376884,0,0.284892254426811,0.292013039302264,0,5716.04928867935,5722.44207388179,6286.38796761049,5589.06162710456,5595.65210805631,5382.60581874505,6064.35760179763,5485.80711021007,5453.74107402935,0.307692,0.437247,0.153846,0,0.288
"92","s100d0","s100",0,9,"r02",0,0.315364394382783,0,0.312394670697209,0,0.276182761559579,0.277818000188846,0,5541.79827202407,5545.00264195051,6057.3172733162,5415.39360962959,5420.94018330854,5171.47303044177,5924.30799463039,5240.574062692,5240.9256908335,0.323887,0.406883,0.182186,0,0.288
"93","s100d0","s100",0,9,"r03",0.00384682536123167,0.298545355925656,0.00645817843231674,0.285422696623972,0,0.277236085690446,0.279181396862719,0,5773.91577496908,5736.62204371152,6076.44409098315,5653.60171352485,5646.03136328114,5377.40394200487,5865.40153565927,5476.72669764689,5446.5928020053,0.283401,0.37247,0.101215,0,0.288
"94","s100d0","s100",0,9,"r04",0,0.31325965867848,0,0.317123625552227,0,0.268383909056711,0.27575245029186,0,5709.27318391544,5732.9317862784,6165.72459393158,5572.87456665252,5570.60433754843,5440.46855375241,6045.47283657852,5537.69571072424,5483.9135263985,0.299595,0.398785,0.133603,0,0.288
"95","s100d0","s100",0,9,"r05",0,0.309906771744233,0,0.316275624121385,0,0.272402597235296,0.276676089195004,0,5655.25360753454,5636.3835996816,5918.17619871904,5519.24547425077,5525.44036977777,5293.91845856478,5637.2647030769,5373.18725674168,5342.63798048658,0.295547,0.370445,0.137652,0,0.288
"96","s100d0","s100",0,10,"r01",0.00839578062594935,0.309179637327715,0,0.314813748698873,0,0.280317812380895,0.289141121064035,0,5371.62528925529,5612.42338437773,5885.35610847415,5238.85753659852,5271.27788729829,5194.15986622414,5677.66444122791,5031.58849004982,5011.60147910752,0.465587,0.497976,0.218623,0,0.288
"97","s100d0","s100",0,10,"r02",0,0.329207357786058,0,0.331856002262475,0,0.288698731936164,0.29285753472699,0,5242.42455894088,5297.34340210008,5649.65673453953,5127.6179123743,5127.56043008971,4894.66558941487,5346.03016411153,4889.68819927476,4865.43741779638,0.303644,0.396761,0.109312,0,0.288
"98","s100d0","s100",0,10,"r03",0,0.345407751778158,0,0.342657621853415,0,0.29027539942141,0.300625854584515,0,5338.72633762148,5444.26882025894,5847.05922216462,5210.90815538584,5242.08985392785,5000.67594967722,5511.81154413213,4985.91956406618,4981.29723613866,0.404858,0.5,0.194332,0,0.288
"99","s100d0","s100",0,10,"r04",0.00182391605324963,0.305936169113734,0.000327659472131876,0.324556058779993,0,0.280757021499586,0.286230387990749,0,5465.64788589789,5434.37789885097,5834.36654083988,5332.71780845569,5331.8590170249,5065.30294957927,5517.19056801421,5125.14793855992,5080.74624319642,0.291498,0.394737,0.149798,0,0.288
"100","s100d0","s100",0,10,"r05",0,0.320173054861547,0,0.307947468839429,0,0.272276192089386,0.278793275000348,0,5275.01864375715,5338.78398581643,5580.84391914473,5157.82074084173,5157.4106794712,4938.96918144866,5329.2830210059,5024.94575479945,4964.3223464802,0.331984,0.382591,0.133603,0,0.288
"101","s25d75","s25",75,1,"r01",0.196523317548535,0.06899956718428,0.193572585029957,0.0786623757602106,0.193905320764147,0.0726520154809938,0.0762496927674459,0.193075651010561,7592.49910115114,7496.30366348538,8155.45988745574,7444.6649144146,7464.06816406168,5286.56697143873,6521.75121872196,5280.09727448856,5304.73204722157,0.437247,0.688259,0.336032,0.2,0.065
"102","s25d75","s25",75,1,"r02",0.204858854141375,0.0666250253203773,0.195228299438518,0.0871803968260404,0.198970011428256,0.0738530193753609,0.0744187046448794,0.199346094366374,7677.66338361267,7720.99778736997,8143.30330564208,7537.09949000329,7664.59720176698,5443.01736174104,6194.54662502155,5212.6894524139,5443.87136771,0.510121,0.623482,0.388664,0.2,0.065
"103","s25d75","s25",75,1,"r03",0.199968693497243,0.0741642111288426,0.191533623312742,0.0950455230447115,0.196897732028173,0.0746570015696694,0.0797082478448659,0.195927477774141,7559.37948669666,7490.23347057304,8198.27463196283,7434.63447956775,7455.4343734154,5095.55027594676,6440.62818117235,5108.11901241498,5129.57162282627,0.42915,0.708502,0.307692,0.2,0.065
"104","s25d75","s25",75,1,"r04",0.203589647865216,0.0756530853729869,0.203037752150804,0.0777160681804867,0.199261613968331,0.0812834722242812,0.0746767686370053,0.202433690135738,7612.92063527738,7587.42391879711,8134.63724028316,7474.07057851905,7512.55805701397,5213.93406807383,6286.10710717833,5145.08925920555,5178.14405183693,0.449393,0.678138,0.364372,0.2,0.065
"105","s25d75","s25",75,1,"r05",0.211672756264855,0.0566559435893949,0.195164280074331,0.0963806700128602,0.20725106579392,0.0621360376837569,0.0640046063510544,0.207688432490879,7511.83466189745,7370.81137454174,8183.86724311899,7370.68075733225,7334.15977664257,4852.92541906643,6310.27125118785,4990.55087465745,4874.34569656277,0.445344,0.726721,0.392713,0.2,0.065
"106","s25d75","s25",75,2,"r01",0.197507560035792,0.0765968099328068,0.193104977705925,0.0874997510222162,0.197752057418637,0.069325477342697,0.0697656079778317,0.1978686256806,8185.88292168519,8078.33890554488,8661.49017652273,8054.68248355622,8039.69133752264,6333.8470258851,7524.33582078637,6394.83763057285,6354.54426661305,0.348178,0.657895,0.279352,0.2,0.065
"107","s25d75","s25",75,2,"r02",0.207166907660545,0.0518443100096097,0.203706490756049,0.0636726629499988,0.206558608374371,0.049090889882661,0.052110383842076,0.205814787899676,8198.85577291884,8076.78496026578,8490.51681055235,8063.43622041751,8047.94217577103,6283.79931960238,7136.82786646027,6342.73383710387,6288.12044628393,0.319838,0.520243,0.238866,0.2,0.065
"108","s25d75","s25",75,2,"r03",0.2144312614914,0.0547284412216932,0.206358074177869,0.0783401597035171,0.214820121976916,0.0485714865188777,0.0551314214006041,0.212386671242946,8087.28179509296,7991.5900665001,8465.54041127912,7941.7213157189,7934.2065981816,6047.70465149271,6927.95696197142,6007.2636081074,6037.83594023259,0.37247,0.611336,0.283401,0.2,0.065
"109","s25d75","s25",75,2,"r04",0.207745066576172,0.0527346917528229,0.199872115492496,0.0736053274032692,0.206837847905883,0.0528859900230469,0.0539941030800488,0.206762920671987,8127.50090659666,8039.51518823281,8484.96204188317,7996.97191893263,7986.56618577412,6210.43535856405,7201.19569591403,6234.78451363967,6188.08361851399,0.384615,0.621457,0.218623,0.2,0.065
"110","s25d75","s25",75,2,"r05",0.2003742383175,0.0514710826037593,0.197348058368852,0.0553944309767141,0.198608687870094,0.0496970739102089,0.0492143952319069,0.199107516020381,8098.38712634877,8036.65880264456,8420.4251523929,7957.96157224474,7953.93549898949,6338.13289822096,7148.63802652952,6322.24888982869,6288.02374764527,0.392713,0.522267,0.263158,0.2,0.065
"111","s25d75","s25",75,3,"r01",0.192086075146826,0.074390609988277,0.18121295108616,0.101479675814761,0.189361588882645,0.0786853426786766,0.0821810129861232,0.188003232801224,7853.76161103437,7719.66224809223,8454.52375853017,7704.71945660215,7690.26629520621,5848.43979654596,7353.48637246271,5918.20297660494,5862.65891754882,0.319838,0.568826,0.251012,0.2,0.065
"112","s25d75","s25",75,3,"r02",0.189438855572176,0.10886076028646,0.187037349737649,0.115915853333571,0.189579942855216,0.101345193598602,0.107079097178644,0.187058188245535,7977.15479724475,7916.24650582709,8452.67210377143,7849.38304918524,7868.77067868896,6094.94628158728,7111.99002001339,6050.15716234416,6105.0639969113,0.352227,0.6417,0.230769,0.2,0.065
"113","s25d75","s25",75,3,"r03",0.200302299932686,0.0684133706452837,0.190230643366512,0.0968452993466853,0.197576626001546,0.0726631852447021,0.0717699023926731,0.197398877082819,7844.03785451484,7742.40773386545,8283.33602023313,7713.9831669624,7709.32986654895,5737.0916355912,6843.90626642285,5779.26302282426,5746.29431354046,0.360324,0.601215,0.259109,0.2,0.065
"114","s25d75","s25",75,3,"r04",0.205722131549988,0.0781647314364524,0.202981797976394,0.0886094059151986,0.203483791844396,0.080634582652242,0.0840933982003222,0.202042512364276,7958.09893823848,7827.79703455944,8471.82780898299,7826.23826611794,7804.00356247418,5752.72926423943,7012.75936164948,5824.59081175508,5773.70130388677,0.336032,0.61336,0.251012,0.2,0.065
"115","s25d75","s25",75,3,"r05",0.194934165174255,0.0818966162206193,0.190889143054468,0.0886912295394232,0.194314368993523,0.0764217074773773,0.0767448231609984,0.19490102948206,7998.59389999702,7909.89411287241,8506.38611991157,7870.78259297204,7879.73182432571,6051.87048030907,7351.36633224672,6103.44590657874,6074.79351894477,0.37247,0.580972,0.299595,0.2,0.065
"116","s25d75","s25",75,4,"r01",0.201139044495274,0.0672813528988642,0.197977055346913,0.0745839655529762,0.198980407025276,0.0659463783038349,0.0721953538056644,0.197265306983108,7784.56027772939,7721.66607991247,8328.92824383214,7640.65453524675,7675.93233729172,5552.02470471969,6705.82273707636,5492.3475102604,5578.35797796213,0.380567,0.623482,0.34413,0.2,0.065
"117","s25d75","s25",75,4,"r02",0.201994124352875,0.0528023586511323,0.194210359268127,0.0708598645500122,0.197874524393116,0.0557361083485681,0.0551456381586555,0.198499440015827,7828.950182505,7720.91787059679,8262.52306436977,7687.86922937599,7676.3119788081,5567.00573041177,6739.77859746572,5656.96845773718,5589.44480901996,0.445344,0.621457,0.299595,0.2,0.065
"118","s25d75","s25",75,4,"r03",0.199066391028549,0.0565737470420509,0.193974885405436,0.072939110242535,0.19692826526094,0.0580067892588654,0.0554352310993235,0.197388071858855,7810.40073773895,7698.1471688727,8533.66030988046,7677.92604951774,7664.66856431686,5531.4420023259,7090.14728124918,5571.75789601597,5577.54896872044,0.384615,0.712551,0.34413,0.2,0.065
"119","s25d75","s25",75,4,"r04",0.19968867536866,0.0547665525780731,0.197528227661226,0.063682274959118,0.197432423903377,0.0564948958104257,0.0533612679914472,0.197816387888918,7772.08227647599,7692.29634538498,8581.79169946661,7640.55837031353,7648.846689974,5507.36515109546,7299.31687206179,5498.58976694222,5531.92366991174,0.388664,0.682186,0.295547,0.2,0.065
"120","s25d75","s25",75,4,"r05",0.195600216951454,0.0686852711521235,0.19743144214829,0.0642166474380276,0.195300355137931,0.0612331000063366,0.0641409406194323,0.194753273185011,7826.03502397148,7796.72786087416,8478.30013155165,7701.00090178819,7742.62726820956,5733.36909367107,7032.32951528244,5682.29525295116,5759.39497254602,0.417004,0.686235,0.307692,0.2,0.065
"121","s25d75","s25",75,5,"r01",0.194377920595804,0.0622514650674914,0.188747859276167,0.0805682067814312,0.188411124865665,0.073349007862474,0.0759264783554471,0.187249468611006,6946.8398567136,6909.06336441349,7432.99839826285,6827.97805686542,6844.93003404715,4043.29729273104,5010.14786906377,4100.68168130868,4083.78811160394,0.546559,0.708502,0.445344,0.2,0.065
"122","s25d75","s25",75,5,"r02",0.200373423531432,0.0648833520858913,0.192150354548346,0.081152667177605,0.199912963892087,0.0568606045534806,0.0652749659123747,0.197871389310516,6862.08860958581,6828.13391833213,7099.6038730212,6737.95751573761,6746.9789518751,3797.8535193762,4399.83125348634,3849.6334787924,3814.80420852753,0.506073,0.621457,0.37247,0.2,0.065
"123","s25d75","s25",75,5,"r03",0.203180172433434,0.0615736376382331,0.198480004219901,0.0766855524493976,0.201413310776496,0.057363149021983,0.0538226047458627,0.202776819569588,6946.69439916096,6909.24179405266,7375.62176490789,6818.1465958565,6828.6319754865,3991.06717810468,4795.57343430266,4020.20460540634,3989.26685256218,0.550607,0.676113,0.433198,0.2,0.065
"124","s25d75","s25",75,5,"r04",0.198250266305749,0.0659772311629027,0.19106846861813,0.0845624812949892,0.195213918162424,0.0639660027401061,0.0634541112990759,0.195351791233713,6896.60439352968,6853.49828697571,7409.86550000872,6757.51697217055,6789.65005416112,3931.0985484125,4901.97490962414,3986.16348622326,3986.27744726691,0.611336,0.692308,0.518219,0.2,0.065
"125","s25d75","s25",75,5,"r05",0.200138974043364,0.064989914502259,0.197099297983246,0.0740790544982,0.19740090916078,0.0660324155589176,0.0644989804950032,0.198284879747973,6921.89031437923,6822.63927442171,7267.62419384503,6797.89005855091,6783.86378326913,3867.8166141551,4702.79021986978,3963.70361985627,3903.62051340409,0.417004,0.625506,0.336032,0.2,0.065
"126","s25d75","s25",75,6,"r01",0.188065921072249,0.0707189320140957,0.185964546495381,0.0842409679510406,0.187311076877431,0.0673442887899029,0.0639998669679241,0.188185523998985,7646.54878466017,7510.85095012147,7981.92017368998,7495.78605609115,7468.77055941119,5553.51879415002,6385.83366286624,5641.03665082571,5576.18044668501,0.331984,0.574899,0.202429,0.2,0.065
"127","s25d75","s25",75,6,"r02",0.204302572990287,0.0671256285079034,0.198578299272617,0.0841790309105795,0.203213956821529,0.0611241264961199,0.0658176246034272,0.201744360903578,7788.53998172886,7643.4347400169,8198.51011083109,7639.92822812221,7602.15157731732,5548.97728935927,6551.6046388419,5640.94316488656,5564.00495088879,0.360324,0.629555,0.267206,0.2,0.065
"128","s25d75","s25",75,6,"r03",0.202518418272627,0.0751345535540363,0.200937536454691,0.0894126998508825,0.200261288090733,0.0753990983218264,0.075830882405896,0.200777506598058,7892.18596910655,7772.30160929108,8388.91587507912,7750.0379537587,7741.72903344054,5727.92066230829,6773.35447827253,5755.6349778257,5738.15181117495,0.303644,0.6417,0.275304,0.2,0.065
"129","s25d75","s25",75,6,"r04",0.199548916340923,0.0815602369400215,0.194071464920636,0.0922374937401038,0.200055007753243,0.0729047768317559,0.0796360375619821,0.197742254066873,7848.72934827856,7732.17879943456,8273.05691316053,7693.91482686329,7694.59195473471,5652.84265703898,6679.48640742495,5677.46679349574,5669.22152792207,0.404858,0.633603,0.315789,0.2,0.065
"130","s25d75","s25",75,6,"r05",0.201613065895505,0.0690370746783655,0.198446439213563,0.0798400137137864,0.198835187812695,0.0671250050596165,0.0703896572721447,0.199080668578602,7802.28743363711,7686.40465173074,8228.96965649381,7652.70892098784,7640.89133494477,5610.29192726106,6618.80934191951,5689.6459030635,5623.57864457442,0.360324,0.649798,0.271255,0.2,0.065
"131","s25d75","s25",75,7,"r01",0.203242968844971,0.0518299790997537,0.193308141428307,0.0684006947831232,0.199067354263712,0.056302128965673,0.0509286550677779,0.201149801880332,7862.70729187988,7777.45063863267,8294.28955692486,7744.7235146608,7729.27841111908,5650.27442583118,6903.98484973105,5696.14276496723,5654.8434635842,0.311741,0.645749,0.194332,0.2,0.065
"132","s25d75","s25",75,7,"r02",0.213156823846946,0.048686751805389,0.201620550024234,0.0747991686444883,0.212904978351164,0.0459587126593158,0.0462571146386117,0.213066583467989,8087.32127580105,8043.89873463766,8567.66035106909,7954.40388893189,8007.13920074836,5975.00486168462,7183.37857659742,5932.10271718227,6008.10721160678,0.453441,0.659919,0.368421,0.2,0.065
"133","s25d75","s25",75,7,"r03",0.207678081666231,0.0360899771624074,0.202612570027839,0.0507126389771543,0.205826001256447,0.0362130340682515,0.036288531599362,0.206043750726014,7902.4458520815,7803.52406295841,8220.6851072371,7773.85298975078,7767.5169585897,5720.01622653398,6626.9083817116,5767.21514032118,5733.45180909897,0.380567,0.59919,0.299595,0.2,0.065
"134","s25d75","s25",75,7,"r04",0.207841630583602,0.0487039822728667,0.205420597699306,0.0520554388416375,0.207197814010724,0.045394601594324,0.0492940898787583,0.206220827616793,8161.75719847775,8077.91634541463,8477.42298056769,8034.60972833244,8042.65527667283,6154.46792526946,7097.04907446094,6201.37637079316,6180.44621684927,0.408907,0.587045,0.275304,0.2,0.065
"135","s25d75","s25",75,7,"r05",0.202434794621261,0.044607412436525,0.192540606920877,0.0689332574570477,0.199463236958738,0.0511607826737165,0.0466665450091222,0.200712947561414,8010.51296231536,7905.5179469813,8427.55634333572,7897.41083933993,7880.81653748177,5902.32174731598,7056.5995786624,5965.28815925313,5921.31238798731,0.364372,0.6417,0.279352,0.2,0.065
"136","s25d75","s25",75,8,"r01",0.201758812825112,0.0539342151481425,0.19752268704681,0.0654899522291632,0.195318393957912,0.0669223115179369,0.0665882614336456,0.19557621475762,8005.04145995028,7949.06941574527,8244.15548481107,7871.72086302153,7896.26174655466,5751.03921456847,6418.79459739473,5726.03320605679,5748.58437226481,0.437247,0.55668,0.356275,0.2,0.065
"137","s25d75","s25",75,8,"r02",0.194113800254906,0.0703062259950625,0.188796090840226,0.081248973840586,0.191508186718113,0.0705704301922079,0.0757585657942259,0.190421485177385,8013.8656680932,7990.1120241779,8277.79878045349,7867.88971683825,7924.64421642138,5814.91130152583,6491.07092552935,5750.8775496899,5821.39519189132,0.489879,0.609312,0.384615,0.2,0.065
"138","s25d75","s25",75,8,"r03",0.196889039792636,0.0633731124624942,0.193590919687749,0.0640091353218739,0.196558056522928,0.0541636046849446,0.0649456052344757,0.194517925468605,8045.39521138848,8012.51691056594,8268.13003402276,7919.15946245362,7954.00727139952,5806.3769615541,6422.34426377156,5753.72175944891,5811.48450607187,0.412955,0.512146,0.311741,0.2,0.065
"139","s25d75","s25",75,8,"r04",0.202735910158051,0.0466767518183858,0.205630646126701,0.0384358519598617,0.19999439976101,0.0477451621314527,0.0487019447618617,0.200507466100482,8003.5330608251,7926.82387292051,8301.14044077934,7860.5469202971,7869.03886946982,5573.8091899338,6437.2755783259,5603.57327916707,5575.14886630931,0.473684,0.589069,0.360324,0.2,0.065
"140","s25d75","s25",75,8,"r05",0.193115052078777,0.0551314887771489,0.188030552870914,0.0702702491908077,0.191324234199836,0.0576775515878222,0.0622300968554673,0.189552345762679,8036.11443308183,8011.23336457429,8297.13860345624,7900.59567383633,7943.6903974316,5896.59702668079,6517.33030993837,5776.71873152288,5887.11776027622,0.506073,0.576923,0.364372,0.2,0.065
"141","s25d75","s25",75,9,"r01",0.197698337139808,0.043562574100417,0.196278021220631,0.046269370277705,0.196307057607036,0.0441622633006971,0.0440534586901915,0.196686043689199,7672.58508073311,7539.41837690983,8062.96458719005,7525.30331987605,7508.99309429702,5197.91463388639,6168.26133966999,5282.0320624057,5217.42408502773,0.392713,0.589069,0.336032,0.2,0.065
"142","s25d75","s25",75,9,"r02",0.205656660488451,0.040985413864486,0.198504359873834,0.0620732669954931,0.20178091050113,0.048338891093478,0.0438559995642495,0.203798744903885,7654.58302010175,7512.69611167081,8077.60588885541,7507.33636428994,7485.85585527734,5121.09126024959,6182.81182615989,5222.84120315303,5132.35909742282,0.388664,0.621457,0.303644,0.2,0.065
"143","s25d75","s25",75,9,"r03",0.199003846394178,0.0465698712887399,0.195157717033769,0.0574534360233848,0.196269496807811,0.0510682262862238,0.0498490062346314,0.197401263532848,7736.40476149971,7621.56982483336,8095.37982804902,7587.94637275208,7595.48286911336,5346.3225448886,6254.91725672042,5384.48333135255,5353.4687255925,0.42915,0.651822,0.323887,0.2,0.065
"144","s25d75","s25",75,9,"r04",0.209539741516536,0.0356171475730348,0.209982199409992,0.0384263810827043,0.206392897701796,0.0410725052084839,0.0382047324657472,0.208158219658858,7651.63134999013,7516.56787725769,8062.92179198292,7511.34023555753,7497.87359701994,5082.08197439895,6079.71752571748,5156.1025853878,5089.07713830689,0.384615,0.589069,0.331984,0.2,0.065
"145","s25d75","s25",75,9,"r05",0.206713886737159,0.0387848504446524,0.199854292605117,0.0567817648794943,0.202660793443653,0.0471923279386709,0.0463693853694803,0.203495222347276,7643.27814340377,7516.92804067765,8006.93493166572,7502.92097416625,7493.19617322638,5002.01551170405,5945.87520850863,5073.22830056296,5006.67027327727,0.380567,0.58502,0.307692,0.2,0.065
"146","s25d75","s25",75,10,"r01",0.200839657502948,0.0590765922052027,0.195063368628329,0.0725320361306468,0.199452509035343,0.0529262713568627,0.0596638011655485,0.198906512050422,7232.99093307062,7173.89976359752,7604.20238079058,7093.90568354305,7136.96924851523,4946.41306763333,5804.89019009218,4891.58688955209,4957.27774933285,0.449393,0.672065,0.37247,0.2,0.065
"147","s25d75","s25",75,10,"r02",0.206818986419277,0.0480790878178533,0.201963161645477,0.0586774772458074,0.202211902045093,0.0521224489326462,0.047602099804147,0.20543947365891,7429.95545210202,7330.09169299902,7712.84741176648,7290.48251321708,7292.80046954096,5134.75063382883,5957.62733373764,5184.77647814424,5141.00778185023,0.48583,0.582996,0.412955,0.2,0.065
"148","s25d75","s25",75,10,"r03",0.207388079398185,0.0443502914743902,0.208964882417704,0.0394809097988597,0.204874858894281,0.0412021434639389,0.0464738274383534,0.203308746692749,7360.54351548092,7276.64434545944,7522.54103692271,7225.22071863287,7226.64396969911,5010.49280540261,5576.19138165969,5053.50713278168,5056.15852179698,0.48583,0.562753,0.380567,0.2,0.065
"149","s25d75","s25",75,10,"r04",0.202092232070331,0.0459806894314905,0.201310109287777,0.0536096058652344,0.199216440792211,0.0468457470047856,0.0494055658414585,0.199145729537986,7312.59616620448,7206.83361615714,7582.10202103504,7164.61683565514,7172.44022596251,5051.40517354868,5757.20866907867,5098.53204837778,5062.45454246072,0.48583,0.603239,0.396761,0.2,0.065
"150","s25d75","s25",75,10,"r05",0.208848710214856,0.0425050600341245,0.209372787102398,0.04162716128586,0.205638715893343,0.0456373764754129,0.0441342882417935,0.206586349086512,7270.93580063475,7164.13287965344,7403.09535222858,7144.112609456,7126.96872736658,4776.31963938146,5337.98032058356,4846.44764185235,4786.18881395121,0.497976,0.61336,0.360324,0.2,0.065
"151","s50d50","s50",50,1,"r01",0.146556576648079,0.140933479872122,0.147123740320705,0.136643178151511,0.143760528484949,0.133689516294203,0.143810733949665,0.140921985983057,7121.47570078503,7030.58063915185,7568.72520298352,6987.3522716556,6983.45831801073,4897.90542023266,5842.59558320409,4977.83097942539,4913.90842436369,0.360324,0.548583,0.251012,0.143,0.134
"152","s50d50","s50",50,1,"r02",0.141461657835922,0.149737669339727,0.134749176770267,0.168195711805623,0.134300271512071,0.148680930068566,0.155249846704668,0.135046076442931,6978.07886950746,6928.78428076583,7553.65744020987,6854.97817939863,6863.57867727462,4711.92062395816,5754.44657931457,4803.19857974536,4741.22920694925,0.469636,0.611336,0.352227,0.143,0.134
"153","s50d50","s50",50,1,"r03",0.145203419455365,0.138090477487189,0.136020962695788,0.162454760020385,0.138365110656369,0.141211701786875,0.13421494309963,0.143142783242429,7168.16709576647,7097.89879281105,7600.5216462538,7030.65691373947,7047.41639857654,4990.52714405509,5846.53957396196,5072.3662886005,5006.24391017589,0.489879,0.603239,0.37247,0.143,0.134
"154","s50d50","s50",50,1,"r04",0.143585992942767,0.151832196470071,0.140391381076956,0.164437287523214,0.140287289976568,0.144852858183485,0.150138970073217,0.140660412321727,7115.83168620166,7046.68098222287,7706.99409969927,6984.75578063806,6985.30428117838,4861.41254380149,5931.12633053,4935.28993687726,4874.0885280008,0.396761,0.558704,0.279352,0.143,0.134
"155","s50d50","s50",50,1,"r05",0.148268751691059,0.130629868915735,0.147235308483415,0.132095103389094,0.143978710463902,0.126537512461528,0.137233185190714,0.14207236228992,7169.51664314748,7083.33850791694,7578.80459877321,7031.92869663746,7024.02108357942,4986.98406953933,5883.87569901805,5070.49371495085,5026.95206447852,0.437247,0.611336,0.336032,0.143,0.134
"156","s50d50","s50",50,2,"r01",0.138520770784807,0.153909872653133,0.129564643247299,0.174373402528855,0.137445604108982,0.14714848609715,0.152539414746229,0.135829534187542,7123.64761934781,6995.57762284474,7616.64527062225,6991.90709498363,6962.33798415847,5305.84124186298,6417.75555863426,5372.67851337218,5314.85190040526,0.340081,0.61336,0.246964,0.143,0.134
