branch_length,epoch
0.005000793291780603,Late Metastasis
0.5368719062443037,Primary Growth
0.5368719062443037,Metastasis Burst
0.5368719062443037,Late Metastasis
1.3955976823669545,Primary Growth
1.3955976823669545,Metastasis Burst
1.3955976823669545,Late Metastasis
2.1750866551382932,Primary Growth
2.1750866551382932,Metastasis Burst
2.1750866551382932,Late Metastasis
1.342638314684003,Primary Growth
1.342638314684003,Metastasis Burst
1.342638314684003,Late Metastasis
0.7780660180927366,Primary Growth
0.7780660180927366,Metastasis Burst
0.7780660180927366,Late Metastasis
0.8887371227644252,Primary Growth
0.8887371227644252,Metastasis Burst
0.8887371227644252,Late Metastasis
0.5488885561880061,Primary Growth
0.5488885561880061,Metastasis Burst
0.5488885561880061,Late Metastasis
0.8598543950879913,Primary Growth
0.8598543950879913,Metastasis Burst
0.8598543950879913,Late Metastasis
0.3164153811594086,Primary Growth
0.3164153811594086,Metastasis Burst
0.3164153811594086,Late Metastasis
0.32759614341418075,Primary Growth
0.32759614341418075,Metastasis Burst
0.32759614341418075,Late Metastasis
0.6328168510856693,Primary Growth
0.6328168510856693,Metastasis Burst
0.6328168510856693,Late Metastasis
0.5318688796217828,Primary Growth
0.5318688796217828,Metastasis Burst
0.5318688796217828,Late Metastasis
0.005004033925497975,Primary Growth
0.005004033925497975,Metastasis Burst
0.005004033925497975,Late Metastasis
0.005004033925497975,Primary Growth
0.005004033925497975,Metastasis Burst
0.005004033925497975,Late Metastasis
0.49398906335320847,Primary Growth
0.49398906335320847,Metastasis Burst
0.49398906335320847,Late Metastasis
0.49398906335320847,Primary Growth
0.49398906335320847,Metastasis Burst
0.49398906335320847,Late Metastasis
0.011208893042943924,Primary Growth
0.011208893042943924,Metastasis Burst
0.011208893042943924,Late Metastasis
0.011208893042943924,Primary Growth
0.011208893042943924,Metastasis Burst
0.011208893042943924,Late Metastasis
0.9038896615549767,Primary Growth
0.9038896615549767,Metastasis Burst
0.9038896615549767,Late Metastasis
1.6105052751611697,Primary Growth
1.6105052751611697,Metastasis Burst
1.6105052751611697,Late Metastasis
1.6105052751611697,Primary Growth
1.6105052751611697,Metastasis Burst
1.6105052751611697,Late Metastasis
1.3565820651803777,Primary Growth
1.3565820651803777,Metastasis Burst
1.3565820651803777,Late Metastasis
1.6158478047626708,Primary Growth
1.6158478047626708,Metastasis Burst
1.6158478047626708,Late Metastasis
0.6723607906102294,Primary Growth
0.6723607906102294,Metastasis Burst
0.6723607906102294,Late Metastasis
0.6723328821591226,Primary Growth
0.6723328821591226,Metastasis Burst
0.6723328821591226,Late Metastasis
0.6723328821591226,Primary Growth
0.6723328821591226,Metastasis Burst
0.6723328821591226,Late Metastasis
1.2705771970578008,Primary Growth
1.2705771970578008,Metastasis Burst
1.2705771970578008,Late Metastasis
0.8837339630914949,Primary Growth
0.8837339630914949,Metastasis Burst
0.8837339630914949,Late Metastasis
0.0071018159985811735,Primary Growth
0.0071018159985811735,Metastasis Burst
0.0071018159985811735,Late Metastasis
0.0071018159985811735,Primary Growth
0.0071018159985811735,Metastasis Burst
0.0071018159985811735,Late Metastasis
0.8548515114195001,Primary Growth
0.8548515114195001,Metastasis Burst
0.8548515114195001,Late Metastasis
0.005002301793519681,Primary Growth
0.005002301793519681,Metastasis Burst
0.005002301793519681,Late Metastasis
0.005002301793519681,Primary Growth
0.005002301793519681,Metastasis Burst
0.005002301793519681,Late Metastasis
0.005006490007115616,Primary Growth
0.005006490007115616,Metastasis Burst
0.005006490007115616,Late Metastasis
0.005006490007115616,Primary Growth
0.005006490007115616,Metastasis Burst
0.005006490007115616,Late Metastasis
0.005000141162291971,Primary Growth
0.005000141162291971,Metastasis Burst
0.005000141162291971,Late Metastasis
0.005000141162291971,Primary Growth
0.005000141162291971,Metastasis Burst
0.005000141162291971,Late Metastasis
0.005002088521907755,Primary Growth
0.005002088521907755,Metastasis Burst
0.005002088521907755,Late Metastasis
0.005002088521907755,Primary Growth
0.005002088521907755,Metastasis Burst
0.005002088521907755,Late Metastasis
0.6050546732857869,Primary Growth
0.6050546732857869,Metastasis Burst
0.6050546732857869,Late Metastasis
0.6274819061005767,Primary Growth
0.6274819061005767,Metastasis Burst
0.6274819061005767,Late Metastasis
0.6274819061005767,Primary Growth
0.6274819061005767,Metastasis Burst
0.6274819061005767,Late Metastasis
0.8661779167261874,Primary Growth
0.8661779167261874,Metastasis Burst
0.8661779167261874,Late Metastasis
0.38158363568185694,Primary Growth
0.38158363568185694,Metastasis Burst
0.38158363568185694,Late Metastasis
0.38158363568185694,Primary Growth
0.38158363568185694,Metastasis Burst
0.38158363568185694,Late Metastasis
0.007515857640575607,Primary Growth
0.007515857640575607,Metastasis Burst
0.007515857640575607,Late Metastasis
0.007515857640575607,Primary Growth
0.007515857640575607,Metastasis Burst
0.007515857640575607,Late Metastasis
0.7494317966623227,Primary Growth
0.7494317966623227,Metastasis Burst
0.7494317966623227,Late Metastasis
0.7381150662668821,Primary Growth
0.7381150662668821,Metastasis Burst
0.7381150662668821,Late Metastasis
0.7381150662668821,Primary Growth
0.7381150662668821,Metastasis Burst
0.7381150662668821,Late Metastasis
0.8988855863650766,Primary Growth
0.8988855863650766,Metastasis Burst
0.8988855863650766,Late Metastasis
0.20409067299740924,Primary Growth
0.20409067299740924,Metastasis Burst
0.20409067299740924,Late Metastasis
1.6108421280628313,Primary Growth
1.6108421280628313,Metastasis Burst
1.6108421280628313,Late Metastasis
1.6108483300744845,Primary Growth
1.6108483300744845,Metastasis Burst
1.6108483300744845,Late Metastasis
0.667342454285307,Primary Growth
0.667342454285307,Metastasis Burst
0.667342454285307,Late Metastasis
0.667342454285307,Primary Growth
0.667342454285307,Metastasis Burst
0.667342454285307,Late Metastasis
0.005723119677235378,Primary Growth
0.005723119677235378,Metastasis Burst
0.005723119677235378,Late Metastasis
0.005723119677235378,Primary Growth
0.005723119677235378,Metastasis Burst
0.005723119677235378,Late Metastasis
1.291349786234322,Primary Growth
1.291349786234322,Metastasis Burst
1.291349786234322,Late Metastasis
0.2591951549946452,Primary Growth
0.2591951549946452,Metastasis Burst
0.2591951549946452,Late Metastasis
0.005010482185766829,Primary Growth
0.005010482185766829,Metastasis Burst
0.005010482185766829,Late Metastasis
0.005010482185766829,Primary Growth
0.005010482185766829,Metastasis Burst
0.005010482185766829,Late Metastasis
0.005009664672506187,Primary Growth
0.005009664672506187,Metastasis Burst
0.005009664672506187,Late Metastasis
0.005009664672506187,Primary Growth
0.005009664672506187,Metastasis Burst
0.005009664672506187,Late Metastasis
1.1341466901894925,Primary Growth
1.1341466901894925,Metastasis Burst
1.1341466901894925,Late Metastasis
0.005002205807701721,Primary Growth
0.005002205807701721,Metastasis Burst
0.005002205807701721,Late Metastasis
0.005002205807701721,Primary Growth
0.005002205807701721,Metastasis Burst
0.005002205807701721,Late Metastasis
0.6000393073495118,Primary Growth
0.6000393073495118,Metastasis Burst
0.6000393073495118,Late Metastasis
0.8611767454149404,Primary Growth
0.8611767454149404,Metastasis Burst
0.8611767454149404,Late Metastasis
0.8611767454149404,Primary Growth
0.8611767454149404,Metastasis Burst
0.8611767454149404,Late Metastasis
0.7444254714531218,Primary Growth
0.7444254714531218,Metastasis Burst
0.7444254714531218,Late Metastasis
0.8938762102976745,Primary Growth
0.8938762102976745,Metastasis Burst
0.8938762102976745,Late Metastasis
1.0403030374532114,Primary Growth
1.0403030374532114,Metastasis Burst
1.0403030374532114,Late Metastasis
0.7545028106085474,Primary Growth
0.7545028106085474,Metastasis Burst
0.7545028106085474,Late Metastasis
1.7024040604053865,Primary Growth
1.7024040604053865,Metastasis Burst
1.7024040604053865,Late Metastasis
1.7024040604053865,Primary Growth
1.7024040604053865,Metastasis Burst
1.7024040604053865,Late Metastasis
0.19907585784979753,Primary Growth
0.19907585784979753,Metastasis Burst
0.19907585784979753,Late Metastasis
0.19907585784979753,Primary Growth
0.19907585784979753,Metastasis Burst
0.19907585784979753,Late Metastasis
0.007070062798435028,Primary Growth
0.007070062798435028,Metastasis Burst
0.007070062798435028,Late Metastasis
0.007070062798435028,Primary Growth
0.007070062798435028,Metastasis Burst
0.007070062798435028,Late Metastasis
0.9485575557503496,Primary Growth
0.9485575557503496,Metastasis Burst
0.9485575557503496,Late Metastasis
0.9485575557503496,Primary Growth
0.9485575557503496,Metastasis Burst
0.9485575557503496,Late Metastasis
0.9064029224603889,Primary Growth
0.9064029224603889,Metastasis Burst
0.9064029224603889,Late Metastasis
0.5633837338556382,Primary Growth
0.5633837338556382,Metastasis Burst
0.5633837338556382,Late Metastasis
0.7630235342046909,Primary Growth
0.7630235342046909,Metastasis Burst
0.7630235342046909,Late Metastasis
0.7630235342046909,Primary Growth
0.7630235342046909,Metastasis Burst
0.7630235342046909,Late Metastasis
0.25419401753105086,Primary Growth
0.25419401753105086,Metastasis Burst
0.25419401753105086,Late Metastasis
0.25419401753105086,Primary Growth
0.25419401753105086,Metastasis Burst
0.25419401753105086,Late Metastasis
1.129146136493143,Primary Growth
1.129146136493143,Metastasis Burst
1.129146136493143,Late Metastasis
0.005007337114038002,Primary Growth
0.005007337114038002,Metastasis Burst
0.005007337114038002,Late Metastasis
0.005007337114038002,Primary Growth
0.005007337114038002,Metastasis Burst
0.005007337114038002,Late Metastasis
0.5544458858127075,Primary Growth
0.5544458858127075,Metastasis Burst
0.5544458858127075,Late Metastasis
0.5544458858127075,Primary Growth
0.5544458858127075,Metastasis Burst
0.5544458858127075,Late Metastasis
1.101382707667201,Primary Growth
1.101382707667201,Metastasis Burst
1.101382707667201,Late Metastasis
0.8542698041845034,Primary Growth
0.8542698041845034,Metastasis Burst
0.8542698041845034,Late Metastasis
0.5742808956464074,Primary Growth
0.5742808956464074,Metastasis Burst
0.5742808956464074,Late Metastasis
0.34733274293679584,Primary Growth
0.34733274293679584,Metastasis Burst
0.34733274293679584,Late Metastasis
0.34733274293679584,Primary Growth
0.34733274293679584,Metastasis Burst
0.34733274293679584,Late Metastasis
0.5950155673092503,Primary Growth
0.5950155673092503,Metastasis Burst
0.5950155673092503,Late Metastasis
0.01001330771686737,Primary Growth
0.01001330771686737,Metastasis Burst
0.01001330771686737,Late Metastasis
0.01253969958911183,Primary Growth
0.01253969958911183,Metastasis Burst
0.01253969958911183,Late Metastasis
0.01253969958911183,Primary Growth
0.01253969958911183,Metastasis Burst
0.01253969958911183,Late Metastasis
1.0350560123291725,Primary Growth
1.0350560123291725,Metastasis Burst
1.0350560123291725,Late Metastasis
0.2682845646539409,Primary Growth
0.2682845646539409,Metastasis Burst
0.2682845646539409,Late Metastasis
1.3495481229454145,Primary Growth
1.3495481229454145,Metastasis Burst
1.3495481229454145,Late Metastasis
1.5846835185252481,Primary Growth
1.5846835185252481,Metastasis Burst
1.5846835185252481,Late Metastasis
1.9459649969530344,Primary Growth
1.9459649969530344,Metastasis Burst
1.9459649969530344,Late Metastasis
0.24045350624721618,Primary Growth
0.24045350624721618,Metastasis Burst
0.24045350624721618,Late Metastasis
0.005672660242115324,Primary Growth
0.005672660242115324,Metastasis Burst
0.005672660242115324,Late Metastasis
0.005672660242115324,Primary Growth
0.005672660242115324,Metastasis Burst
0.005672660242115324,Late Metastasis
1.1662405786774261,Primary Growth
1.1662405786774261,Metastasis Burst
1.1662405786774261,Late Metastasis
0.7421750365926683,Primary Growth
0.7421750365926683,Metastasis Burst
0.7421750365926683,Late Metastasis
0.8314005154879536,Primary Growth
0.8314005154879536,Metastasis Burst
0.8314005154879536,Late Metastasis
0.4820458257695619,Primary Growth
0.4820458257695619,Metastasis Burst
0.4820458257695619,Late Metastasis
0.9014006296130874,Primary Growth
0.9014006296130874,Metastasis Burst
0.9014006296130874,Late Metastasis
0.5583801175709235,Primary Growth
0.5583801175709235,Metastasis Burst
0.5583801175709235,Late Metastasis
0.5583801175709235,Primary Growth
0.5583801175709235,Metastasis Burst
0.5583801175709235,Late Metastasis
0.5023815285121216,Primary Growth
0.5023815285121216,Metastasis Burst
0.5023815285121216,Late Metastasis
0.8153703992847892,Primary Growth
0.8153703992847892,Metastasis Burst
0.8153703992847892,Late Metastasis
0.543057698661634,Primary Growth
0.543057698661634,Metastasis Burst
0.543057698661634,Late Metastasis
0.8492668703641093,Primary Growth
0.8492668703641093,Metastasis Burst
0.8492668703641093,Late Metastasis
0.8492668703641093,Primary Growth
0.8492668703641093,Metastasis Burst
0.8492668703641093,Late Metastasis
1.4178991535045784,Primary Growth
1.4178991535045784,Metastasis Burst
1.4178991535045784,Late Metastasis
0.5374955316121768,Primary Growth
0.5374955316121768,Metastasis Burst
0.5374955316121768,Late Metastasis
0.5375862725215956,Primary Growth
0.5375862725215956,Metastasis Burst
0.5375862725215956,Late Metastasis
0.5692448222984992,Primary Growth
0.5692448222984992,Metastasis Burst
0.5692448222984992,Late Metastasis
0.5899583295667097,Primary Growth
0.5899583295667097,Metastasis Burst
0.5899583295667097,Late Metastasis
0.005008311145152877,Primary Growth
0.005008311145152877,Metastasis Burst
0.005008311145152877,Late Metastasis
0.005008311145152877,Primary Growth
0.005008311145152877,Metastasis Burst
0.005008311145152877,Late Metastasis
1.0300548209494074,Primary Growth
1.0300548209494074,Metastasis Burst
1.0300548209494074,Late Metastasis
0.005003760496262721,Primary Growth
0.005003760496262721,Metastasis Burst
0.005003760496262721,Late Metastasis
0.005003760496262721,Primary Growth
0.005003760496262721,Metastasis Burst
0.005003760496262721,Late Metastasis
0.9511128389521268,Primary Growth
0.9511128389521268,Metastasis Burst
0.9511128389521268,Late Metastasis
1.3704954773095759,Primary Growth
1.3704954773095759,Metastasis Burst
1.3704954773095759,Late Metastasis
1.3704954773095759,Primary Growth
1.3704954773095759,Metastasis Burst
1.3704954773095759,Late Metastasis
1.7494822092407096,Primary Growth
1.7494822092407096,Metastasis Burst
1.7494822092407096,Late Metastasis
0.7439526304918656,Primary Growth
0.7439526304918656,Metastasis Burst
0.7439526304918656,Late Metastasis
0.23543935518865622,Primary Growth
0.23543935518865622,Metastasis Burst
0.23543935518865622,Late Metastasis
0.23543935518865622,Primary Growth
0.23543935518865622,Metastasis Burst
0.23543935518865622,Late Metastasis
1.3176100127579558,Primary Growth
1.3176100127579558,Metastasis Burst
1.3176100127579558,Late Metastasis
0.02124772490256266,Primary Growth
0.02124772490256266,Metastasis Burst
0.02124772490256266,Late Metastasis
0.02124772490256266,Primary Growth
0.02124772490256266,Metastasis Burst
0.02124772490256266,Late Metastasis
0.581095322346826,Primary Growth
0.581095322346826,Metastasis Burst
0.581095322346826,Late Metastasis
0.4705048984287554,Primary Growth
0.4705048984287554,Metastasis Burst
0.4705048984287554,Late Metastasis
0.005001406752171089,Primary Growth
0.005001406752171089,Metastasis Burst
0.005001406752171089,Late Metastasis
0.005001406752171089,Primary Growth
0.005001406752171089,Metastasis Burst
0.005001406752171089,Late Metastasis
0.7371746286970704,Primary Growth
0.7371746286970704,Metastasis Burst
0.7371746286970704,Late Metastasis
0.8263993925689233,Primary Growth
0.8263993925689233,Metastasis Burst
0.8263993925689233,Late Metastasis
0.8263993925689233,Primary Growth
0.8263993925689233,Metastasis Burst
0.8263993925689233,Late Metastasis
0.0070012154585756825,Primary Growth
0.0070012154585756825,Metastasis Burst
0.0070012154585756825,Late Metastasis
0.0070012154585756825,Primary Growth
0.0070012154585756825,Metastasis Burst
0.0070012154585756825,Late Metastasis
0.6966469399279351,Primary Growth
0.6966469399279351,Metastasis Burst
0.6966469399279351,Late Metastasis
0.6966469399279351,Primary Growth
0.6966469399279351,Metastasis Burst
0.6966469399279351,Late Metastasis
0.8963991403013636,Primary Growth
0.8963991403013636,Metastasis Burst
0.8963991403013636,Late Metastasis
0.48158592042962645,Primary Growth
0.48158592042962645,Metastasis Burst
0.48158592042962645,Late Metastasis
0.49736782818497427,Primary Growth
0.49736782818497427,Metastasis Burst
0.49736782818497427,Late Metastasis
0.49736782818497427,Primary Growth
0.49736782818497427,Metastasis Burst
0.49736782818497427,Late Metastasis
0.8103687425598909,Primary Growth
0.8103687425598909,Metastasis Burst
0.8103687425598909,Late Metastasis
0.007041152466143785,Primary Growth
0.007041152466143785,Metastasis Burst
0.007041152466143785,Late Metastasis
0.007041152466143785,Primary Growth
0.007041152466143785,Metastasis Burst
0.007041152466143785,Late Metastasis
0.6021567677154183,Primary Growth
0.6021567677154183,Metastasis Burst
0.6021567677154183,Late Metastasis
0.6021567677154183,Primary Growth
0.6021567677154183,Metastasis Burst
0.6021567677154183,Late Metastasis
0.6139584945060821,Primary Growth
0.6139584945060821,Metastasis Burst
0.6139584945060821,Late Metastasis
0.5324746675819423,Primary Growth
0.5324746675819423,Metastasis Burst
0.5324746675819423,Late Metastasis
0.5324746675819423,Primary Growth
0.5324746675819423,Metastasis Burst
0.5324746675819423,Late Metastasis
0.5325644476961298,Primary Growth
0.5325644476961298,Metastasis Burst
0.5325644476961298,Late Metastasis
0.5325644476961298,Primary Growth
0.5325644476961298,Metastasis Burst
0.5325644476961298,Late Metastasis
0.010002922079391574,Primary Growth
0.010002922079391574,Metastasis Burst
0.010002922079391574,Late Metastasis
0.01000346292653509,Primary Growth
0.01000346292653509,Metastasis Burst
0.01000346292653509,Late Metastasis
1.0250514954266596,Primary Growth
1.0250514954266596,Metastasis Burst
1.0250514954266596,Late Metastasis
1.0250514954266596,Primary Growth
1.0250514954266596,Metastasis Burst
1.0250514954266596,Late Metastasis
1.3509648426834757,Primary Growth
1.3509648426834757,Metastasis Burst
1.3509648426834757,Late Metastasis
1.0981510707835187,Primary Growth
1.0981510707835187,Metastasis Burst
1.0981510707835187,Late Metastasis
0.9701170130286174,Primary Growth
0.9701170130286174,Metastasis Burst
0.9701170130286174,Late Metastasis
0.9701170130286174,Primary Growth
0.9701170130286174,Metastasis Burst
0.9701170130286174,Late Metastasis
1.2113126055619765,Primary Growth
1.2113126055619765,Metastasis Burst
1.2113126055619765,Late Metastasis
1.591536726789427,Primary Growth
1.591536726789427,Metastasis Burst
1.591536726789427,Late Metastasis
1.591536726789427,Primary Growth
1.591536726789427,Metastasis Burst
1.591536726789427,Late Metastasis
0.48625006470736953,Primary Growth
0.48625006470736953,Metastasis Burst
0.48625006470736953,Late Metastasis
0.9919210603641901,Primary Growth
0.9919210603641901,Metastasis Burst
0.9919210603641901,Late Metastasis
0.697026880714783,Primary Growth
0.697026880714783,Metastasis Burst
0.697026880714783,Late Metastasis
0.697026880714783,Primary Growth
0.697026880714783,Metastasis Burst
0.697026880714783,Late Metastasis
1.4491608547569406,Primary Growth
1.4491608547569406,Metastasis Burst
1.4491608547569406,Late Metastasis
0.006873870942832649,Primary Growth
0.006873870942832649,Metastasis Burst
0.006873870942832649,Late Metastasis
0.006873870942832649,Primary Growth
0.006873870942832649,Metastasis Burst
0.006873870942832649,Late Metastasis
1.590850351315157,Primary Growth
1.590850351315157,Metastasis Burst
1.590850351315157,Late Metastasis
0.2885171912123714,Primary Growth
0.2885171912123714,Metastasis Burst
0.2885171912123714,Late Metastasis
0.2885171912123714,Primary Growth
0.2885171912123714,Metastasis Burst
0.2885171912123714,Late Metastasis
1.3125984402294648,Primary Growth
1.3125984402294648,Metastasis Burst
1.3125984402294648,Late Metastasis
0.5760914999487896,Primary Growth
0.5760914999487896,Metastasis Burst
0.5760914999487896,Late Metastasis
0.4655008182532292,Primary Growth
0.4655008182532292,Metastasis Burst
0.4655008182532292,Late Metastasis
0.7321726533762345,Primary Growth
0.7321726533762345,Metastasis Burst
0.7321726533762345,Late Metastasis
0.7321726533762345,Primary Growth
0.7321726533762345,Metastasis Burst
0.7321726533762345,Late Metastasis
0.4667730933980425,Primary Growth
0.4667730933980425,Metastasis Burst
0.4667730933980425,Late Metastasis
0.4667730933980425,Primary Growth
0.4667730933980425,Metastasis Burst
0.4667730933980425,Late Metastasis
0.8913959674554164,Primary Growth
0.8913959674554164,Metastasis Burst
0.8913959674554164,Late Metastasis
0.8913959674554164,Primary Growth
0.8913959674554164,Metastasis Burst
0.8913959674554164,Late Metastasis
0.4765837537019837,Primary Growth
0.4765837537019837,Metastasis Burst
0.4765837537019837,Late Metastasis
0.3748392180774145,Primary Growth
0.3748392180774145,Metastasis Burst
0.3748392180774145,Late Metastasis
0.8053659216017455,Primary Growth
0.8053659216017455,Metastasis Burst
0.8053659216017455,Late Metastasis
1.537145731801811,Primary Growth
1.537145731801811,Metastasis Burst
1.537145731801811,Late Metastasis
0.6089520827359061,Primary Growth
0.6089520827359061,Metastasis Burst
0.6089520827359061,Late Metastasis
0.005000892985692396,Primary Growth
0.005000892985692396,Metastasis Burst
0.005000892985692396,Late Metastasis
0.005000892985692396,Primary Growth
0.005000892985692396,Metastasis Burst
0.005000892985692396,Late Metastasis
0.005001745340832642,Primary Growth
0.005001745340832642,Metastasis Burst
0.005001745340832642,Late Metastasis
0.005001745340832642,Primary Growth
0.005001745340832642,Metastasis Burst
0.005001745340832642,Late Metastasis
0.6127531807582094,Primary Growth
0.6127531807582094,Metastasis Burst
0.6127531807582094,Late Metastasis
0.9411081585942689,Primary Growth
0.9411081585942689,Metastasis Burst
0.9411081585942689,Late Metastasis
0.9411081585942689,Primary Growth
0.9411081585942689,Metastasis Burst
0.9411081585942689,Late Metastasis
0.0050030696786889095,Primary Growth
0.0050030696786889095,Metastasis Burst
0.0050030696786889095,Late Metastasis
0.0050030696786889095,Primary Growth
0.0050030696786889095,Metastasis Burst
0.0050030696786889095,Late Metastasis
0.8595193093329938,Primary Growth
0.8595193093329938,Metastasis Burst
0.8595193093329938,Late Metastasis
1.2063091399373918,Primary Growth
