interval_start,SomiteSclero,Endoderm,Prog-lial-derm,Somite,Somite-1,NeuralTube1,NMPs,SomiteDermo,PCGLC,pPSM,Prog,Somite0,NeuralTube2,aPSM
0.422,2,0,3,8,0,7,52,4,1,7,0,2,0,6
0.423,2,0,3,8,0,7,51,4,1,7,0,2,0,6
0.424,2,0,3,8,0,7,51,4,1,8,0,2,0,7
0.425,2,0,3,8,0,7,51,4,1,8,0,2,0,6
0.426,2,0,3,8,0,7,51,4,1,8,0,2,0,6
0.427,2,0,3,8,0,7,51,4,1,8,0,2,0,6
0.428,2,0,3,8,0,7,51,4,1,8,0,2,0,6
0.429,2,0,4,8,0,7,51,4,1,9,0,2,0,6
0.43,2,0,3,8,0,7,51,4,1,9,0,2,0,6
0.431,2,0,3,8,0,7,51,4,1,9,0,2,0,6
0.432,2,0,3,8,0,7,51,4,1,9,0,2,0,6
0.433,2,0,3,8,0,7,51,4,1,9,0,2,0,6
0.434,2,0,3,8,0,7,52,5,1,9,0,2,0,6
0.435,2,0,3,8,0,7,51,5,1,9,0,2,0,6
0.436,2,0,3,8,0,7,51,5,1,9,0,2,0,6
0.437,2,0,3,8,0,7,51,5,1,9,0,2,0,6
0.438,2,0,3,8,0,7,51,5,1,9,0,2,0,6
0.439,2,0,3,8,0,7,51,5,1,9,0,2,0,6
0.44,2,0,3,8,0,7,51,5,1,9,0,2,0,6
0.441,2,0,3,8,0,7,51,5,1,9,0,2,0,6
0.442,2,0,3,8,0,7,51,5,1,9,0,2,0,6
0.443,2,0,3,8,0,7,51,5,1,9,0,2,0,6
0.444,2,0,3,8,0,7,51,5,1,9,0,2,0,6
0.445,2,0,3,8,0,7,51,5,1,9,0,2,0,6
0.446,2,0,3,8,0,7,51,5,1,9,0,2,0,6
0.447,2,0,3,8,0,7,51,5,1,9,0,2,0,6
0.448,2,0,3,8,0,7,51,5,1,9,0,2,0,6
0.449,2,0,3,8,0,7,51,5,1,9,0,2,0,6
0.45,2,0,3,8,0,7,51,5,1,9,0,2,0,6
0.451,2,0,3,8,0,7,51,5,1,9,0,2,0,6
0.452,2,0,3,8,0,7,51,5,1,9,0,2,0,6
0.453,2,0,3,8,0,7,51,5,1,9,0,2,0,6
0.454,2,0,3,8,0,7,51,5,1,9,0,2,0,6
0.455,2,0,3,8,0,7,51,5,1,9,0,2,0,6
0.456,2,0,3,8,0,7,51,5,1,9,0,2,0,6
0.457,2,0,3,8,0,7,51,5,1,9,0,2,0,6
0.458,2,0,3,8,0,7,53,5,1,9,0,2,0,6
0.459,2,0,3,8,0,7,52,5,1,9,0,2,0,6
0.46,2,0,3,8,0,7,52,5,1,9,0,2,0,6
0.461,2,0,3,9,0,9,54,5,1,9,0,2,0,9
0.462,2,0,3,9,0,9,54,5,1,9,0,2,0,8
0.463,2,0,3,9,0,9,53,5,1,9,0,2,0,8
0.464,2,0,3,9,0,9,53,5,1,9,0,2,0,8
0.465,2,0,3,9,0,9,53,5,1,9,0,2,0,8
0.466,2,0,3,9,0,9,53,5,1,9,0,2,0,8
0.467,2,0,3,9,0,9,53,5,1,9,0,2,0,8
0.468,2,0,4,9,0,9,54,5,1,9,0,2,0,8
0.46900000000000003,2,0,3,9,0,9,54,5,1,9,0,2,0,8
0.47000000000000003,3,0,3,10,0,10,58,5,1,10,0,2,0,8
0.47100000000000003,3,0,3,10,0,10,55,5,1,10,0,2,0,8
0.47200000000000003,3,0,3,10,0,10,55,5,1,10,0,2,0,8
0.47300000000000003,3,0,3,10,0,10,55,5,1,10,0,2,0,8
0.47400000000000003,3,0,3,10,0,10,55,5,1,10,0,2,0,8
0.47500000000000003,3,0,3,10,0,10,57,5,1,10,0,2,0,8
0.47600000000000003,3,0,3,10,0,10,56,5,1,10,0,2,0,8
0.47700000000000004,3,0,3,10,0,10,56,5,1,10,0,2,0,8
0.47800000000000004,3,0,3,10,0,10,56,5,1,10,0,2,0,8
0.47900000000000004,3,0,3,11,0,10,56,5,1,13,0,3,0,9
0.48,3,0,3,11,0,10,56,5,1,13,0,3,0,8
0.481,3,0,3,11,0,10,56,5,1,13,0,3,0,8
0.482,3,0,3,11,0,10,56,5,1,13,0,3,0,8
0.483,3,0,3,11,0,10,58,5,1,13,0,3,0,8
0.484,3,0,3,11,0,10,57,5,1,13,0,3,0,8
0.485,3,0,3,11,0,10,59,5,1,13,0,3,0,8
0.486,3,0,3,11,0,10,61,5,1,13,0,3,0,8
0.487,3,0,3,11,0,10,60,5,1,13,0,3,0,8
0.488,3,0,3,11,0,10,60,5,1,13,0,3,0,8
0.489,3,0,3,11,0,10,60,5,1,13,0,3,0,8
0.49,3,0,3,11,0,10,60,5,1,13,0,3,0,8
0.491,3,0,3,11,0,10,62,5,1,13,0,3,0,8
0.492,3,0,3,11,0,10,61,5,1,13,0,3,0,8
0.493,3,0,3,11,0,10,61,5,1,13,0,3,0,8
0.494,3,0,3,11,0,10,61,5,1,13,0,3,0,8
0.495,3,0,3,11,0,10,61,5,1,13,0,3,0,8
0.496,3,0,3,11,0,10,61,5,1,13,0,3,0,8
0.497,3,0,3,11,0,10,62,5,1,14,0,3,0,8
0.498,3,0,3,11,0,10,61,5,1,14,0,3,0,8
0.499,3,0,3,11,0,10,63,5,1,14,0,3,0,8
0.5,3,0,3,11,0,10,62,5,1,14,0,3,0,8
0.501,3,0,3,11,0,10,62,5,1,14,0,3,0,8
0.502,3,0,3,11,0,10,63,5,1,14,0,4,0,9
0.503,3,0,3,11,0,10,62,5,1,14,0,4,0,9
0.504,3,0,3,11,0,10,62,5,1,14,0,4,0,9
0.505,3,0,3,11,0,10,62,5,1,14,0,4,0,9
0.506,3,0,3,11,0,10,62,5,1,14,0,4,0,9
0.507,3,0,3,11,0,10,62,5,1,14,0,4,0,9
0.508,3,0,3,12,0,10,62,5,1,14,0,4,0,10
0.509,3,0,3,12,0,10,62,6,1,15,0,4,0,9
0.51,3,0,3,12,0,10,62,6,1,14,0,4,0,9
0.511,3,0,3,12,0,10,62,6,1,14,0,4,0,9
0.512,3,0,3,12,0,10,62,6,1,14,0,4,0,9
0.513,3,0,3,12,0,10,62,6,1,14,0,4,0,9
0.514,3,0,3,12,0,10,62,6,1,14,0,4,0,9
0.515,3,0,3,12,0,10,62,6,1,14,0,4,0,9
0.516,3,0,3,12,0,10,64,6,1,14,0,4,0,9
0.517,3,0,3,12,0,10,63,6,1,14,0,4,0,9
0.518,3,0,3,12,0,10,63,6,1,14,0,4,0,9
0.519,3,0,3,12,0,10,63,6,1,14,0,4,0,9
0.52,3,0,3,12,0,10,63,6,1,14,0,4,0,9
0.521,3,0,3,12,0,10,63,6,1,14,0,4,0,9
0.522,3,0,3,12,0,10,63,6,1,14,0,4,0,9
0.523,3,0,3,12,0,12,69,6,1,15,0,4,0,10
0.524,3,0,3,12,0,13,66,6,1,15,0,4,0,10
0.525,3,0,3,12,0,13,65,6,1,15,0,4,0,10
0.526,3,0,3,12,0,13,65,6,1,15,0,4,0,10
0.527,3,0,3,12,0,13,69,6,1,15,0,4,0,10
0.528,3,0,3,12,0,14,69,6,1,15,0,4,0,10
0.529,3,0,3,12,0,14,68,6,1,15,0,4,0,10
0.53,3,0,3,12,0,14,68,6,1,15,0,4,0,10
0.531,3,0,3,12,0,14,68,6,1,15,0,4,0,10
0.532,3,0,3,12,0,14,68,6,1,15,0,4,0,10
0.533,3,0,3,12,0,14,68,6,1,15,0,4,0,10
0.534,3,0,3,12,0,14,68,6,1,15,0,4,0,10
0.535,3,0,3,12,0,14,68,6,1,15,0,4,0,10
0.536,3,0,3,12,0,14,68,6,1,15,0,4,0,10
0.537,3,0,3,12,0,15,69,6,1,15,0,4,0,10
0.538,3,0,3,12,0,16,69,6,1,15,0,4,0,10
0.539,3,0,3,12,0,16,73,6,1,15,0,4,0,10
0.54,3,0,3,12,0,16,73,6,1,15,0,4,0,10
0.541,3,0,3,12,0,16,72,6,1,15,0,4,0,10
0.542,3,0,3,12,0,16,72,6,1,15,0,4,0,10
0.543,3,0,3,12,0,16,72,6,1,15,0,4,0,10
0.544,3,0,3,12,0,16,72,6,1,15,0,4,0,10
0.545,3,0,3,12,0,16,75,6,1,15,0,4,0,11
0.546,3,0,3,12,0,16,73,6,1,15,0,4,0,11
0.547,3,0,3,12,0,16,73,6,1,15,0,4,0,11
0.548,3,0,3,12,0,16,73,6,1,15,0,4,0,11
0.549,3,0,3,12,0,16,73,6,1,15,0,4,0,11
0.55,3,0,3,12,0,16,73,6,1,15,0,4,0,11
0.551,3,0,3,12,0,16,73,6,1,15,0,4,0,11
0.552,3,0,3,12,0,16,73,6,1,15,0,4,0,11
0.553,3,0,3,12,0,17,75,6,1,15,0,4,0,11
0.554,3,0,3,12,0,17,74,6,1,15,0,4,0,11
0.555,3,0,3,12,0,17,74,6,1,15,0,4,0,11
0.556,3,0,3,12,0,17,74,6,1,15,0,4,0,11
0.557,3,0,3,12,0,17,74,6,1,15,0,4,0,11
0.558,3,0,3,12,0,17,74,6,1,15,0,4,0,11
0.559,3,0,3,12,0,17,79,6,1,15,0,4,0,11
0.56,3,0,3,12,0,17,77,6,1,15,0,4,0,11
0.561,3,0,3,12,0,17,77,6,1,15,0,4,0,11
0.562,3,0,3,12,0,17,77,6,1,15,0,4,0,11
0.5630000000000001,3,0,3,12,0,17,77,6,1,15,0,4,0,11
0.5640000000000001,3,0,3,12,0,17,79,6,1,15,0,4,0,11
0.5650000000000001,3,0,3,12,0,17,78,6,1,15,0,4,0,11
0.5660000000000001,3,0,3,12,0,17,78,6,1,15,0,4,0,11
0.5670000000000001,3,0,3,13,0,17,78,6,1,15,0,4,0,12
0.5680000000000001,3,0,3,13,0,19,80,6,1,15,0,4,0,11
0.5690000000000001,3,0,3,13,0,18,81,6,1,15,0,4,0,11
0.5700000000000001,3,0,3,13,0,18,80,6,1,15,0,4,0,11
0.5710000000000001,3,0,3,13,0,18,80,6,1,15,0,4,0,11
0.5720000000000001,3,0,3,13,0,18,80,6,1,15,0,4,0,11
0.5730000000000001,3,0,3,13,0,18,80,6,1,15,0,4,0,11
0.5740000000000001,3,0,3,13,0,18,80,6,1,15,0,4,0,11
0.5750000000000001,3,0,3,13,0,18,80,6,1,15,0,4,0,11
0.5760000000000001,3,0,3,13,0,18,80,6,1,15,0,4,0,11
0.577,3,0,3,14,0,18,82,7,1,15,0,4,0,11
0.578,3,0,3,13,0,18,81,7,1,15,0,4,0,11
0.579,3,0,3,13,0,19,86,7,1,15,0,4,0,11
0.58,3,0,3,13,0,20,86,7,1,15,0,4,0,11
0.581,3,0,3,13,0,22,87,9,1,15,0,4,0,11
0.582,3,0,3,13,0,22,85,8,1,15,0,4,0,11
0.583,3,0,3,13,0,22,85,8,1,15,0,4,0,11
0.584,3,0,3,13,0,22,85,8,1,15,0,4,0,11
0.585,3,0,3,13,0,22,85,8,1,15,0,4,0,11
0.586,3,0,3,13,0,22,85,8,1,15,0,4,0,11
0.587,3,0,3,13,0,22,87,8,1,15,0,4,0,11
0.588,3,0,3,13,0,22,86,8,1,15,0,4,0,11
0.589,3,0,3,13,0,22,87,8,1,16,0,4,0,11
0.59,3,0,3,13,0,22,86,8,1,16,0,4,0,11
0.591,3,0,3,13,0,23,87,8,1,16,0,4,0,11
0.592,3,0,3,13,0,23,86,8,1,16,0,4,0,11
0.593,3,0,3,13,0,23,86,8,1,16,0,4,0,11
0.594,3,0,3,13,0,23,89,8,1,17,0,4,0,11
0.595,3,0,3,13,0,23,87,8,1,17,0,4,0,11
0.596,3,0,3,13,0,23,87,8,1,17,0,4,0,11
0.597,3,0,3,13,0,23,89,8,1,17,0,4,0,11
0.598,3,0,3,13,0,23,88,8,1,18,0,4,0,12
0.599,3,0,3,13,0,23,89,8,1,19,0,4,0,11
0.6,3,0,3,13,0,23,89,8,1,19,0,4,0,12
0.601,3,0,3,13,0,23,88,8,1,19,0,4,0,12
0.602,3,0,3,13,0,23,90,8,1,19,0,4,0,12
0.603,3,0,3,13,0,23,89,8,1,19,0,4,0,12
0.604,3,0,3,13,0,23,89,8,1,19,0,4,0,12
0.605,3,0,3,13,0,23,89,8,1,19,0,4,0,12
0.606,3,0,3,13,0,23,89,8,1,19,0,4,0,12
0.607,3,0,3,13,0,23,89,8,1,19,0,4,0,12
0.608,3,0,3,13,0,23,89,8,1,19,0,4,0,12
0.609,3,0,3,13,0,23,91,8,1,19,0,4,0,12
0.61,3,0,3,13,0,23,90,8,1,19,0,4,0,12
0.611,3,0,3,13,0,23,90,8,1,19,0,4,0,12
0.612,3,0,3,13,0,23,90,8,1,20,0,4,0,13
0.613,3,0,3,13,0,23,90,8,1,20,0,4,0,12
0.614,3,0,3,13,0,23,90,8,1,20,0,4,0,12
0.615,3,0,3,13,0,23,90,8,1,20,0,4,0,12
0.616,3,0,3,13,0,23,90,8,1,20,0,4,0,12
0.617,3,0,3,13,0,23,90,8,1,20,0,4,0,12
0.618,3,0,3,13,0,23,92,8,1,20,0,4,0,12
0.619,3,0,3,13,0,23,91,8,1,20,0,4,0,12
0.62,3,0,3,13,0,23,93,8,1,20,0,4,0,12
0.621,3,0,3,15,0,23,96,8,1,20,0,4,0,12
0.622,3,0,3,14,0,23,94,8,1,20,0,4,0,12
0.623,3,0,3,14,0,23,94,8,1,20,0,4,0,12
0.624,3,0,3,14,0,23,94,8,1,20,0,4,0,12
0.625,3,0,3,14,0,23,95,8,1,21,0,4,0,12
0.626,3,0,3,14,0,23,95,9,1,21,0,4,0,12
0.627,3,0,3,14,0,23,94,9,1,21,0,4,0,12
0.628,3,0,3,14,0,23,96,9,1,21,0,4,0,12
0.629,3,0,3,14,0,25,95,9,1,21,0,4,0,12
0.63,3,0,3,14,0,25,96,9,1,21,0,4,0,12
0.631,3,0,3,14,0,25,97,9,1,21,0,4,0,12
0.632,3,0,3,14,0,25,96,9,1,21,0,4,0,12
0.633,3,0,3,14,0,25,96,9,1,21,0,4,0,12
0.634,3,0,3,14,0,25,96,9,1,21,0,4,0,12
0.635,3,0,3,14,0,25,98,9,1,21,0,4,0,12
0.636,3,0,3,14,0,25,97,9,1,23,0,4,0,12
0.637,3,0,3,14,0,25,97,9,1,22,0,4,0,12
0.638,3,0,3,14,0,25,97,9,1,22,0,4,0,12
0.639,3,0,3,14,0,25,97,9,1,22,0,4,0,12
0.64,3,0,3,14,0,25,97,9,1,22,0,4,0,12
0.641,3,0,3,14,0,25,97,9,1,22,0,4,0,12
0.642,3,0,3,14,0,26,99,9,1,23,0,4,0,12
0.643,3,0,3,14,0,26,98,9,1,23,0,4,0,12
0.644,3,0,3,14,0,26,98,9,1,23,0,4,0,12
0.645,3,0,3,14,0,26,100,9,1,23,0,4,0,12
0.646,3,0,3,14,0,26,99,9,1,23,0,4,0,12
0.647,3,0,3,14,0,26,99,9,1,23,0,4,0,12
0.648,3,0,3,14,0,26,99,9,1,23,0,4,0,12
0.649,3,1,3,14,0,26,100,9,1,23,0,4,0,12
0.65,3,1,2,15,0,26,100,9,1,25,0,4,0,12
0.651,3,1,2,15,0,26,100,9,1,24,0,4,0,12
0.652,3,1,2,15,0,26,100,9,1,24,0,4,0,12
0.653,3,1,2,15,0,26,100,9,1,24,0,4,0,12
0.654,3,1,2,16,0,26,100,10,1,24,0,4,0,12
0.655,3,1,2,15,0,26,100,10,1,24,0,4,0,12
0.656,3,1,3,15,0,26,100,10,1,24,0,4,0,13
0.657,3,1,2,15,0,26,100,10,1,24,0,4,0,13
0.658,3,1,2,15,0,26,106,11,1,25,0,4,0,13
0.659,3,1,2,15,0,26,103,11,1,25,0,4,0,13
0.66,3,1,2,15,0,27,104,11,1,25,0,4,0,13
0.661,3,1,2,15,0,27,103,11,1,25,0,4,0,13
0.662,3,1,2,15,0,27,103,11,1,25,0,4,0,13
0.663,3,1,2,15,0,27,103,11,1,25,0,4,0,13
0.664,4,1,2,15,0,27,104,11,1,25,0,4,0,13
0.665,4,1,2,15,0,27,103,11,1,28,0,4,0,13
0.666,4,1,2,15,0,27,103,11,1,27,0,4,0,13
0.667,4,1,2,15,0,27,103,11,1,27,0,4,0,13
0.668,4,1,2,15,0,27,103,11,1,27,0,4,0,13
0.669,4,1,2,15,0,27,105,11,1,27,0,4,0,13
0.67,4,1,2,15,0,28,105,11,1,27,0,4,0,13
0.671,4,1,2,15,0,29,105,11,1,30,0,4,0,13
0.672,4,1,2,15,0,29,103,11,1,30,0,4,0,13
0.673,4,1,2,15,0,29,103,11,1,30,0,4,0,13
0.674,4,1,2,15,0,29,103,13,1,30,0,4,0,13
0.675,4,1,2,15,0,30,104,12,1,30,0,4,0,13
0.676,4,1,2,15,1,30,103,12,1,31,0,4,0,13
0.677,4,1,2,15,1,30,103,12,1,30,0,4,0,13
0.678,4,1,2,15,1,30,103,12,1,30,0,4,0,13
0.679,4,1,2,15,1,30,103,12,1,30,0,4,0,13
0.68,4,1,2,16,1,30,103,12,1,31,0,4,0,13
0.681,4,1,2,16,1,30,103,12,1,30,0,4,0,13
0.682,4,1,2,16,1,31,105,12,1,30,0,4,0,13
0.683,4,1,2,16,1,31,104,12,1,30,0,4,0,13
0.684,4,1,2,16,1,32,105,12,1,30,0,4,0,13
0.685,4,1,2,16,1,32,104,12,1,30,0,4,0,13
0.686,4,1,2,16,1,32,104,12,1,30,0,4,0,13
0.687,4,1,2,16,1,32,106,13,1,31,0,4,0,13
0.6880000000000001,4,1,2,16,1,32,105,13,1,30,0,4,0,13
0.6890000000000001,4,1,2,16,1,32,105,13,1,30,0,4,0,13
0.6900000000000001,4,1,2,16,1,32,105,13,1,30,0,4,0,13
0.6910000000000001,4,1,2,16,1,32,106,14,1,30,0,4,0,13
0.6920000000000001,4,1,2,16,1,32,105,14,1,30,0,4,0,13
0.6930000000000001,4,1,2,16,1,32,105,14,1,30,0,4,0,13
0.6940000000000001,4,1,2,16,1,33,107,14,1,30,0,4,0,13
0.6950000000000001,5,1,2,16,1,33,107,14,1,31,0,4,0,13
0.6960000000000001,5,1,2,17,1,33,107,14,1,31,0,4,0,13
0.6970000000000001,5,1,2,17,1,33,106,14,1,31,0,4,0,13
0.6980000000000001,5,1,2,17,1,33,106,14,1,31,0,4,0,13
0.6990000000000001,5,1,2,17,1,33,106,14,1,31,0,4,0,13
0.7000000000000001,5,1,2,17,1,33,106,14,1,31,0,4,0,13
0.7010000000000001,5,1,2,17,1,33,106,14,1,31,0,4,0,13
0.7020000000000001,5,1,2,17,1,33,106,14,1,31,0,4,0,13
0.7030000000000001,5,1,2,17,1,33,106,14,1,31,0,4,0,13
0.704,5,1,2,17,1,33,106,14,1,31,0,4,0,13
0.705,5,1,2,17,1,33,106,14,1,31,0,4,0,13
0.706,5,1,2,17,1,33,106,14,1,31,0,4,0,13
0.707,5,1,2,17,1,33,106,14,1,31,0,4,0,13
0.708,5,1,2,17,1,33,106,14,1,31,0,4,0,13
0.709,5,1,2,17,1,33,106,14,1,31,0,4,0,13
0.71,5,1,2,17,1,33,106,14,1,31,0,4,0,13
0.711,5,1,2,17,1,33,106,14,1,31,0,4,0,13
0.712,5,1,2,17,1,33,106,14,1,31,0,4,0,13
0.713,5,1,2,18,1,34,109,15,1,31,0,4,0,13
0.714,6,1,2,17,1,34,107,15,1,31,0,4,1,13
0.715,6,1,2,17,1,34,106,15,1,31,0,4,1,13
0.716,6,1,2,17,1,35,107,15,1,31,0,4,1,13
0.717,6,1,2,17,1,35,108,15,1,31,0,4,1,13
0.718,6,1,2,17,1,35,107,15,1,31,0,4,1,13
0.719,6,1,2,17,1,35,107,15,1,31,0,4,1,13
0.72,6,1,2,17,1,35,109,15,1,31,0,4,1,13
0.721,6,1,2,17,1,35,108,15,1,31,0,4,1,13
0.722,6,1,2,17,1,35,110,15,1,31,0,4,1,13
0.723,6,1,2,17,1,35,109,15,1,31,0,4,1,13
0.724,6,1,2,17,1,35,111,15,1,31,0,4,1,13
0.725,6,1,2,17,1,36,111,15,1,31,0,4,1,13
0.726,6,1,2,17,1,36,112,15,1,32,0,4,1,14
0.727,6,1,2,17,1,36,110,15,1,32,0,4,1,14
0.728,6,1,2,17,1,36,110,15,1,32,0,4,1,14
0.729,6,1,2,17,1,36,110,15,1,32,0,4,1,14
0.73,6,1,2,17,1,36,112,15,1,32,0,4,1,14
0.731,6,1,2,17,1,36,111,15,1,32,0,4,1,14
0.732,6,1,2,17,1,36,111,15,1,32,0,4,1,14
0.733,6,1,2,17,1,38,111,15,1,32,0,4,1,14
0.734,6,1,2,17,1,38,112,15,1,32,0,4,1,14
0.735,6,1,2,17,1,38,111,15,1,32,0,4,1,14
0.736,6,1,2,17,1,38,111,15,1,32,0,4,1,14
0.737,6,1,2,17,1,38,111,15,1,32,0,4,1,14
0.738,6,1,2,17,1,38,111,15,1,32,0,4,1,14
0.739,7,1,3,17,1,38,111,16,1,32,0,4,1,14
0.74,7,1,2,17,1,38,111,16,1,32,0,4,1,14
0.741,7,1,2,17,1,38,113,16,1,32,0,4,1,14
0.742,7,1,2,17,1,39,113,16,1,32,0,4,1,14
0.743,7,1,2,17,1,39,112,16,1,32,0,4,1,14
0.744,7,1,2,17,1,39,112,16,1,32,0,4,1,14
0.745,7,1,2,17,1,39,112,16,1,32,0,4,1,14
0.746,7,1,2,17,1,39,114,16,1,32,0,4,1,14
0.747,7,1,2,17,1,39,113,16,1,32,0,4,1,14
0.748,7,1,2,17,1,39,113,16,1,32,0,4,1,14
0.749,7,1,2,17,1,39,113,16,1,32,0,4,1,14
0.75,7,1,2,17,1,39,113,16,1,32,0,4,1,14
0.751,7,1,2,17,1,39,113,16,1,32,0,4,1,14
0.752,7,1,2,17,1,39,115,16,1,32,0,4,1,14
0.753,7,1,2,17,1,39,114,16,1,32,0,4,1,14
0.754,7,1,2,17,1,39,114,16,1,32,0,4,1,14
0.755,7,1,2,17,1,39,114,16,1,32,0,4,1,14
0.756,7,1,2,17,1,39,114,16,1,32,0,4,1,14
0.757,7,1,2,17,1,39,114,16,1,32,0,4,1,14
0.758,7,1,2,17,1,39,116,16,1,32,0,4,1,14
0.759,7,1,2,18,1,39,116,16,1,32,0,4,1,14
0.76,7,1,2,18,1,39,115,16,1,32,0,4,1,14
0.761,7,1,2,18,1,39,115,16,1,32,0,4,1,14
0.762,7,1,2,18,1,39,115,16,1,32,0,4,1,14
0.763,7,1,2,18,1,41,116,16,1,33,0,4,1,14
0.764,7,1,2,18,1,40,115,16,1,33,0,4,1,14
0.765,7,1,2,18,1,40,115,16,1,33,0,4,1,14
0.766,7,1,2,18,1,40,115,16,1,33,0,4,1,14
0.767,7,1,2,18,1,40,115,16,1,33,0,4,1,14
0.768,7,1,2,18,1,40,115,16,1,33,0,4,1,14
0.769,7,1,2,18,1,40,115,16,1,33,0,4,1,14
0.77,7,1,2,18,1,43,116,16,1,33,0,4,1,14
0.771,7,1,2,18,1,42,115,16,1,33,0,4,1,14
0.772,7,1,2,18,1,42,115,16,1,33,0,4,1,14
0.773,7,1,2,18,1,46,115,16,1,33,0,4,1,14
0.774,7,1,2,18,1,45,116,16,1,33,0,4,1,14
0.775,7,1,2,18,1,45,115,16,1,33,0,4,1,14
0.776,7,1,2,18,1,45,120,17,1,33,0,4,1,14
0.777,7,1,2,18,1,45,118,17,1,33,0,4,1,14
0.778,7,1,2,18,1,45,118,17,1,33,0,4,1,14
0.779,7,1,2,18,1,45,118,17,1,33,0,4,1,14
0.78,7,1,2,18,1,45,118,17,1,33,0,4,1,14
0.781,7,1,2,18,1,45,118,17,1,33,0,4,1,14
0.782,7,1,2,18,1,45,118,17,1,33,0,4,1,14
0.783,7,1,2,18,1,45,118,17,1,33,0,4,1,14
0.784,7,1,2,18,1,46,119,17,1,33,0,4,1,14
0.785,7,1,2,18,1,46,118,17,1,33,0,4,1,14
0.786,7,1,2,18,1,46,118,17,1,33,0,4,1,14
0.787,7,1,2,18,1,46,118,17,1,33,0,4,1,14
0.788,7,1,2,19,1,47,118,17,1,34,0,4,1,14
0.789,7,1,2,19,1,48,126,17,1,34,0,4,1,14
0.79,7,1,2,19,1,48,123,17,1,34,0,4,1,14
0.791,7,1,2,19,1,48,125,17,1,34,0,4,1,14
0.792,7,1,2,19,1,48,124,17,1,34,0,4,1,14
0.793,7,1,2,19,1,48,124,17,1,34,0,4,1,14
0.794,7,1,2,19,1,50,126,17,1,34,0,4,1,14
0.795,7,1,2,19,1,50,127,17,1,35,0,4,1,14
0.796,7,1,2,19,1,50,126,17,1,35,0,4,1,14
0.797,7,1,2,19,1,50,126,17,1,35,0,4,1,14
0.798,7,1,2,19,1,50,126,17,1,35,0,4,1,14
0.799,7,1,2,19,1,50,126,17,1,35,0,4,1,14
0.8,7,1,2,19,1,50,126,17,1,35,0,4,1,14
0.801,7,1,2,19,1,51,127,17,1,35,0,4,1,14
0.802,7,1,2,19,1,51,129,17,1,35,0,4,1,14
0.803,7,1,2,19,1,51,131,17,1,35,0,4,1,14
0.804,7,2,2,19,1,51,132,18,1,35,0,4,1,14
0.805,7,2,1,19,1,51,131,18,1,35,0,4,1,14
0.806,7,2,1,19,1,51,133,18,1,35,0,4,1,14
0.807,7,2,1,19,1,51,132,18,1,35,0,4,1,14
0.808,7,2,1,19,1,51,132,18,1,35,0,4,1,14
0.809,7,2,1,19,1,51,132,18,1,35,0,4,1,14
0.81,7,2,1,19,1,51,132,18,1,35,0,4,1,14
0.811,7,2,1,19,1,51,132,18,1,35,0,4,1,14
0.812,7,2,1,19,1,51,134,18,1,35,0,4,1,14
0.8130000000000001,7,2,1,21,1,52,135,18,1,35,0,4,1,14
0.8140000000000001,7,2,1,20,1,52,135,18,1,36,0,4,1,14
0.8150000000000001,7,2,1,20,1,52,134,18,1,36,0,4,1,14
0.8160000000000001,7,2,1,20,1,53,135,18,1,36,0,4,1,14
0.8170000000000001,7,2,1,20,1,53,134,18,1,36,0,4,1,14
0.8180000000000001,7,2,1,20,1,53,134,18,1,36,0,4,1,14
0.8190000000000001,7,2,1,20,1,54,137,18,1,36,0,4,1,14
0.8200000000000001,7,2,1,20,1,54,135,18,1,36,0,4,1,14
0.8210000000000001,7,2,1,20,1,54,135,18,1,36,0,4,1,14
0.8220000000000001,7,2,1,20,1,54,135,18,1,36,0,4,1,14
0.8230000000000001,7,2,1,20,1,54,135,18,1,36,0,4,1,14
0.8240000000000001,7,2,1,20,1,54,135,18,1,36,0,4,1,14
0.8250000000000001,7,2,1,20,1,54,135,18,1,36,0,4,1,14
0.8260000000000001,7,2,1,20,1,54,137,18,1,36,0,4,1,14
0.8270000000000001,7,2,1,20,1,54,136,18,1,36,0,4,1,16
0.8280000000000001,7,2,1,20,1,54,138,18,1,36,0,4,1,15
0.8290000000000001,7,2,1,20,1,54,137,18,1,36,0,4,1,15
0.8300000000000001,7,2,1,20,1,54,137,18,1,36,0,4,1,15
0.8310000000000001,7,2,1,20,1,54,137,18,1,36,0,4,1,15
0.8320000000000001,7,2,1,21,1,55,138,18,1,36,0,4,1,16
0.833,7,2,1,21,1,55,137,18,1,36,0,4,1,15
0.834,7,2,1,21,1,55,137,18,1,36,0,4,1,15
0.835,7,2,1,22,1,55,139,19,1,36,0,4,1,15
0.836,7,2,1,21,1,55,140,19,1,38,0,4,1,16
0.837,7,2,1,21,1,55,139,19,1,38,0,4,1,15
0.838,7,2,1,21,1,55,139,19,1,38,0,4,1,15
0.839,7,4,1,21,1,55,139,19,1,38,0,4,1,15
0.84,7,3,1,21,1,55,139,19,1,38,0,4,1,15
0.841,7,3,1,21,1,55,139,19,1,38,0,4,1,15
0.842,7,3,1,21,1,55,141,19,1,38,0,4,1,15
0.843,8,3,1,21,1,55,142,19,1,38,0,4,1,15
0.844,8,3,1,21,1,57,141,19,1,38,0,4,1,15
0.845,8,3,1,21,1,59,141,19,1,38,0,4,1,15
0.846,8,3,1,21,1,58,141,19,1,38,0,4,1,15
