interval_start,PCGLC,Endothelial,Endoderm,NeuralTube2,NeuralTube1,SomiteDermo,SomiteSclero,Somite,Somite0,Somite-1,pPSM,aPSM,NMPs,Prog-derm-NMPs,Prog-lial-derm,Prog-PGCLC-lial,Prog
0.355,2,0,0,0,6,6,2,16,4,0,10,8,88,0,6,0,0
0.356,2,0,0,0,6,6,2,16,4,0,10,8,88,0,6,0,0
0.357,2,0,0,0,6,6,2,16,4,0,10,8,88,0,6,0,0
0.358,2,0,0,0,6,6,2,16,4,0,10,8,88,0,6,0,0
0.359,2,0,0,0,6,6,2,16,4,0,10,8,88,0,6,0,0
0.36,2,0,0,0,8,6,2,16,4,0,12,8,92,0,6,0,0
0.361,2,0,0,0,8,6,2,16,4,0,12,8,88,0,6,0,0
0.362,2,0,0,0,8,6,2,16,4,0,12,8,90,0,8,0,0
0.363,2,0,0,0,8,6,2,16,4,0,12,8,90,0,6,0,0
0.364,2,0,0,0,8,6,2,16,4,0,12,8,90,0,6,0,0
0.365,2,0,0,0,8,6,4,16,4,0,12,8,92,0,6,0,0
0.366,2,0,0,0,8,6,4,16,4,0,12,8,94,0,6,0,0
0.367,2,0,0,0,8,6,4,16,4,0,12,8,92,0,6,0,0
0.368,2,0,0,0,8,6,4,16,4,0,12,8,92,0,6,0,0
0.369,2,0,0,0,8,6,4,16,4,0,12,10,92,0,8,0,0
0.37,2,0,0,0,8,6,4,16,4,0,12,10,92,0,6,0,0
0.371,2,0,0,0,8,6,4,16,4,0,12,10,92,0,6,0,0
0.372,2,0,0,0,8,6,4,16,4,0,12,10,92,0,6,0,0
0.373,2,0,0,0,8,6,4,16,4,0,12,10,92,0,6,0,0
0.374,2,0,0,0,8,6,4,16,4,0,12,10,92,0,6,0,0
0.375,2,0,0,0,8,6,4,16,4,0,12,10,92,0,6,0,0
0.376,2,0,0,0,8,6,4,16,4,0,12,10,92,0,6,0,0
0.377,2,0,0,0,8,6,4,16,4,0,12,10,92,0,6,0,0
0.378,2,0,0,0,8,6,4,16,4,0,12,10,92,0,6,0,0
0.379,2,0,0,0,8,6,4,16,4,0,12,10,92,0,6,0,0
0.38,2,0,0,0,8,6,4,16,4,0,12,10,92,0,6,0,0
0.381,2,0,0,0,8,6,4,16,4,0,12,10,92,0,6,0,0
0.382,2,0,0,0,8,6,4,16,4,0,12,10,92,0,6,0,0
0.383,2,0,0,0,8,6,4,16,4,0,12,10,92,0,6,0,0
0.384,2,0,0,0,8,6,4,16,4,0,12,10,94,0,8,0,0
0.385,2,0,0,0,8,6,4,16,4,0,12,10,94,0,6,0,0
0.386,2,0,0,0,8,6,4,16,4,0,12,12,96,0,6,0,0
0.387,2,0,0,0,8,6,4,16,4,0,12,12,94,0,6,0,0
0.388,2,0,0,0,8,6,4,16,4,0,12,12,94,0,6,0,0
0.389,2,0,0,0,8,6,4,16,4,0,12,12,94,0,6,0,0
0.39,2,0,0,0,8,6,4,16,4,0,12,12,96,0,8,0,0
0.391,2,0,0,0,8,6,4,16,4,0,12,12,96,0,6,0,0
0.392,2,0,0,0,8,6,4,16,4,0,12,12,100,0,6,0,0
0.393,2,0,0,0,8,6,4,16,4,0,12,12,98,0,6,0,0
0.394,2,0,0,0,8,6,4,16,4,0,12,12,98,0,6,0,0
0.395,2,0,0,0,8,6,4,16,4,0,12,12,98,0,6,0,0
0.396,2,0,0,0,8,8,4,16,4,0,12,12,100,0,6,0,0
0.397,2,0,0,0,8,8,4,16,4,0,12,12,98,0,6,0,0
0.398,2,0,0,0,8,8,4,16,4,0,12,12,98,0,6,0,0
0.399,2,0,0,0,8,8,4,16,4,0,12,12,98,0,6,0,0
0.4,2,0,0,0,8,8,4,16,4,0,12,12,98,0,6,0,0
0.401,2,0,0,0,8,8,4,16,4,0,12,12,98,0,6,0,0
0.402,2,0,0,0,8,8,4,16,4,0,12,12,98,0,6,0,0
0.403,2,0,0,0,8,8,4,16,4,0,12,12,98,0,6,0,0
0.404,2,0,0,0,8,8,4,16,4,0,12,12,98,0,6,0,0
0.405,2,0,0,0,8,8,4,16,4,0,12,12,98,0,6,0,0
0.406,2,0,0,0,8,8,4,16,4,0,12,12,102,0,6,0,0
0.40700000000000003,2,0,0,0,8,8,4,16,4,0,12,12,104,0,6,0,0
0.40800000000000003,2,0,0,0,8,8,4,16,4,0,12,12,102,0,6,0,0
0.40900000000000003,2,0,0,0,8,8,4,16,4,0,12,12,102,0,6,0,0
0.41000000000000003,2,0,0,0,8,8,4,16,4,0,12,12,102,0,6,0,0
0.41100000000000003,2,0,0,0,8,8,4,16,4,0,12,12,102,0,6,0,0
0.41200000000000003,2,0,0,0,8,8,4,16,4,0,12,12,102,0,6,0,0
0.41300000000000003,2,0,0,0,10,8,4,16,4,0,12,12,104,0,6,0,0
0.41400000000000003,2,0,0,0,10,8,4,16,4,0,12,12,102,0,6,0,0
0.41500000000000004,2,0,0,0,10,8,4,16,4,0,12,12,102,0,6,0,0
0.41600000000000004,2,0,0,0,10,8,4,16,4,0,14,14,102,0,6,0,0
0.417,2,0,0,0,10,8,4,16,4,0,14,12,102,0,6,0,0
0.418,2,0,0,0,10,8,4,16,4,0,14,12,102,0,6,0,0
0.419,2,0,0,0,10,8,4,16,4,0,14,12,102,0,6,0,0
0.42,2,0,0,0,10,8,4,16,4,0,14,12,102,0,6,0,0
0.421,2,0,0,0,10,8,4,16,4,0,14,12,102,0,6,0,0
0.422,2,0,0,0,10,8,4,16,4,0,14,12,102,0,6,0,0
0.423,2,0,0,0,10,8,4,16,4,0,14,12,102,0,6,0,0
0.424,2,0,0,0,10,8,4,16,4,0,14,12,102,0,6,0,0
0.425,2,0,0,0,10,8,4,16,4,0,14,12,102,0,6,0,0
0.426,2,0,0,0,12,8,4,16,4,0,14,12,104,0,6,0,0
0.427,2,0,0,0,12,8,4,16,4,0,14,12,102,0,6,0,0
0.428,2,0,0,0,12,8,4,16,4,0,14,12,102,0,6,0,0
0.429,2,0,0,0,12,8,4,16,4,0,14,12,102,0,6,0,0
0.43,2,0,0,0,12,8,4,16,4,0,14,12,102,0,6,0,0
0.431,2,0,0,0,12,8,4,16,4,0,14,12,102,0,6,0,0
0.432,2,0,0,0,14,8,4,16,4,0,14,12,104,0,6,0,0
0.433,2,0,0,0,14,8,4,16,4,0,14,12,102,0,6,0,0
0.434,2,0,0,0,14,8,4,16,4,0,14,12,102,0,6,0,0
0.435,2,0,0,0,14,8,4,16,4,0,14,12,102,0,6,0,0
0.436,2,0,0,0,14,8,4,16,4,0,14,12,102,0,6,0,0
0.437,2,0,0,0,14,8,4,16,4,0,18,14,102,0,8,0,0
0.438,2,0,0,0,14,8,4,16,4,0,18,12,102,0,6,0,0
0.439,2,0,0,0,14,10,4,16,4,0,18,12,104,0,6,0,0
0.44,2,0,0,0,14,10,4,16,4,0,18,12,102,0,6,0,0
0.441,2,0,0,0,14,10,4,16,4,0,18,12,102,0,6,0,0
0.442,2,0,0,0,14,10,4,16,4,0,18,12,102,0,6,0,0
0.443,2,0,0,0,14,10,4,16,4,0,18,12,102,0,6,0,0
0.444,2,0,0,0,14,10,4,16,4,0,18,12,102,0,6,0,0
0.445,2,0,0,0,14,10,4,16,4,0,18,12,102,0,6,0,0
0.446,2,0,0,0,14,10,4,16,4,0,18,12,102,0,6,0,0
0.447,2,0,0,0,14,10,4,16,4,0,18,12,102,0,6,0,0
0.448,2,0,0,0,14,10,4,16,4,0,18,12,102,0,6,0,0
0.449,2,0,0,0,14,10,4,16,4,0,18,12,102,0,6,0,0
0.45,2,0,0,0,14,10,4,16,4,0,18,12,102,0,6,0,0
0.451,2,0,0,0,14,10,4,16,4,0,18,12,102,0,6,0,0
0.452,2,0,0,0,14,10,4,16,4,0,18,12,102,0,6,0,0
0.453,2,0,0,0,14,10,4,16,4,0,18,12,102,0,6,0,0
0.454,2,0,0,0,14,10,4,16,4,0,18,12,102,0,6,0,0
0.455,2,0,0,0,14,10,4,16,4,0,18,12,102,0,6,0,0
0.456,2,0,0,0,14,10,4,16,4,0,18,12,102,0,6,0,0
0.457,2,0,0,0,14,10,4,16,4,0,18,12,102,0,6,0,0
0.458,2,0,0,0,14,10,4,16,4,0,18,12,102,0,6,0,0
0.459,2,0,0,0,14,10,4,16,4,0,18,12,102,0,6,0,0
0.46,2,0,0,0,14,10,4,16,4,0,18,12,102,0,6,0,0
0.461,2,0,0,0,14,10,4,16,4,0,18,12,102,0,6,0,0
0.462,2,0,0,0,14,10,4,16,4,0,18,12,102,0,6,0,0
0.463,2,0,0,0,14,10,4,16,4,0,18,16,102,0,6,0,0
0.464,2,0,0,0,16,10,4,16,4,0,18,16,110,0,6,0,0
0.465,2,0,0,0,16,10,4,16,4,0,18,16,108,0,6,0,0
0.466,2,0,0,0,16,10,4,16,4,0,18,16,106,0,6,0,0
0.467,2,0,0,0,16,10,4,16,4,0,18,16,106,0,6,0,0
0.468,2,0,0,0,16,10,4,16,4,0,18,16,106,0,6,0,0
0.46900000000000003,2,0,0,0,16,10,4,18,4,0,18,18,106,0,6,0,0
0.47000000000000003,2,0,0,0,18,10,4,18,4,0,20,16,110,0,6,0,0
0.47100000000000003,2,0,0,0,18,10,4,18,4,0,20,16,106,0,6,0,0
0.47200000000000003,2,0,0,0,18,10,4,18,4,0,20,16,108,0,8,0,0
0.47300000000000003,2,0,0,0,18,10,4,18,4,0,22,18,108,0,6,0,0
0.47400000000000003,2,0,0,0,20,10,4,18,4,0,22,16,110,0,6,0,0
0.47500000000000003,2,0,0,0,20,10,4,18,4,0,22,16,108,0,6,0,0
0.47600000000000003,2,0,0,0,20,10,6,18,4,0,22,16,114,0,6,0,0
0.47700000000000004,2,0,0,0,20,10,6,18,4,0,22,16,110,0,6,0,0
0.47800000000000004,2,0,0,0,20,10,6,18,4,0,22,16,110,0,6,0,0
0.47900000000000004,2,0,0,0,20,10,6,18,4,0,22,16,114,0,6,0,0
0.48,2,0,0,0,20,10,6,18,4,0,24,18,112,0,6,0,0
0.481,2,0,0,0,20,10,6,18,4,0,24,16,112,0,6,0,0
0.482,2,0,0,0,20,10,6,20,4,0,24,16,114,0,6,0,0
0.483,2,0,0,0,20,10,6,20,4,0,24,16,112,0,6,0,0
0.484,2,0,0,0,20,10,6,20,4,0,24,16,112,0,6,0,0
0.485,2,0,0,0,20,10,6,20,4,0,24,16,112,0,6,0,0
0.486,2,0,0,0,20,10,6,20,4,0,28,16,112,0,6,0,0
0.487,2,0,0,0,20,10,6,20,4,0,26,16,120,0,6,0,0
0.488,2,0,0,0,20,10,6,20,4,0,26,16,116,0,6,0,0
0.489,2,0,0,0,20,10,6,20,4,0,26,16,120,0,6,0,0
0.49,2,0,0,0,20,10,6,20,4,0,26,16,118,0,6,0,0
0.491,2,0,0,0,20,10,6,20,4,0,26,16,118,0,6,0,0
0.492,2,0,0,0,20,10,6,20,6,0,28,16,118,0,6,0,0
0.493,2,0,0,0,20,10,6,20,6,0,26,16,118,0,6,0,0
0.494,2,0,0,0,20,10,6,20,6,0,26,16,122,0,6,0,0
0.495,2,0,0,0,20,10,6,20,6,0,26,16,120,0,6,0,0
0.496,2,0,0,0,20,10,6,20,6,0,26,16,124,0,6,0,0
0.497,2,0,0,0,20,10,6,20,6,0,26,16,122,0,6,0,0
0.498,2,0,0,0,20,10,6,20,6,0,26,16,122,0,6,0,0
0.499,2,0,0,0,20,10,6,22,6,0,28,16,122,0,6,0,0
0.5,2,0,0,0,20,10,6,22,6,0,26,16,122,0,6,0,0
0.501,2,0,0,0,20,10,6,22,6,0,26,16,122,0,6,0,0
0.502,2,0,0,0,20,10,6,22,6,0,26,16,122,0,6,0,0
0.503,2,0,0,0,20,10,6,22,6,0,28,18,126,0,6,0,0
0.504,2,0,0,0,20,10,6,22,6,0,28,18,126,0,6,0,0
0.505,2,0,0,0,20,10,6,22,6,0,28,18,124,0,6,0,0
0.506,2,0,0,0,20,10,6,22,6,0,28,18,124,0,6,0,0
0.507,2,0,0,0,20,10,6,22,6,0,28,18,124,0,6,0,0
0.508,2,0,0,0,20,10,6,24,6,0,28,20,124,0,6,0,0
0.509,2,0,0,0,20,10,6,24,6,0,28,18,124,0,6,0,0
0.51,2,0,0,0,20,10,6,24,8,0,28,20,124,0,6,0,0
0.511,2,0,0,0,20,10,6,24,8,0,28,18,124,0,6,0,0
0.512,2,0,0,0,20,10,6,24,8,0,28,18,124,0,6,0,0
0.513,2,0,0,0,20,10,6,24,8,0,28,18,124,0,6,0,0
0.514,2,0,0,0,20,10,6,24,8,0,28,18,124,0,6,0,0
0.515,2,0,0,0,20,10,6,24,8,0,28,18,124,0,6,0,0
0.516,2,0,0,0,20,12,6,24,8,0,30,18,124,0,6,0,0
0.517,2,0,0,0,20,12,6,24,8,0,28,18,124,0,6,0,0
0.518,2,0,0,0,20,12,6,24,8,0,28,18,124,0,6,0,0
0.519,2,0,0,0,20,12,6,24,8,0,28,18,128,0,6,0,0
0.52,2,0,0,0,20,12,6,24,8,0,28,18,126,0,6,0,0
0.521,2,0,0,0,20,12,6,24,8,0,28,18,126,0,6,0,0
0.522,2,0,0,0,20,12,6,24,8,0,28,18,130,0,6,0,0
0.523,2,0,0,0,20,12,6,24,8,0,28,18,128,0,6,0,0
0.524,2,0,0,0,20,12,6,24,8,0,28,18,128,0,6,0,0
0.525,2,0,0,0,20,12,6,24,8,0,28,18,128,0,6,0,0
0.526,2,0,0,0,20,12,6,24,8,0,28,18,128,0,6,0,0
0.527,2,0,0,0,24,12,6,24,8,0,28,18,136,0,6,0,0
0.528,2,0,0,0,24,12,6,24,8,0,28,18,134,0,6,0,0
0.529,2,0,0,0,24,12,6,24,8,0,28,20,138,0,6,0,0
0.53,2,0,0,0,24,12,6,24,8,0,28,20,134,0,6,0,0
0.531,2,0,0,0,24,12,6,24,8,0,28,20,134,0,6,0,0
0.532,2,0,0,0,24,12,6,24,8,0,28,20,134,0,6,0,0
0.533,2,0,0,0,24,12,6,24,8,0,28,20,134,0,6,0,0
0.534,2,0,0,0,24,12,6,24,8,0,28,20,138,0,6,0,0
0.535,2,0,0,0,28,12,6,24,8,0,30,20,138,0,6,0,0
0.536,2,0,0,0,28,12,6,24,8,0,30,20,134,0,6,0,0
0.537,2,0,0,0,28,12,6,24,8,0,30,20,134,0,6,0,0
0.538,2,0,0,0,28,12,6,24,8,0,30,20,134,0,6,0,0
0.539,2,0,0,0,28,12,6,24,8,0,30,20,134,0,6,0,0
0.54,2,0,0,0,28,12,6,24,8,0,30,20,134,0,6,0,0
0.541,2,0,0,0,30,12,6,24,8,0,30,20,140,0,6,0,0
0.542,2,0,0,0,30,12,6,24,8,0,30,20,140,0,6,0,0
0.543,2,0,0,0,32,12,6,24,8,0,30,20,144,0,6,0,0
0.544,2,0,0,0,32,12,6,24,8,0,30,20,144,0,6,0,0
0.545,2,0,0,0,32,12,6,24,8,0,30,20,142,0,6,0,0
0.546,2,0,0,0,32,12,6,24,8,0,30,20,142,0,6,0,0
0.547,2,0,0,0,32,12,6,24,8,0,30,20,142,0,6,0,0
0.548,2,0,0,0,32,12,6,24,8,0,30,20,142,0,6,0,0
0.549,2,0,0,0,32,12,6,24,8,0,30,20,146,0,6,0,0
0.55,2,0,0,0,32,12,6,24,8,0,30,20,148,0,6,0,0
0.551,2,0,0,0,32,12,6,24,8,0,30,20,146,0,6,0,0
0.552,2,0,0,0,32,12,6,24,8,0,30,20,146,0,6,0,0
0.553,2,0,0,0,32,12,6,24,8,0,30,22,148,0,6,0,0
0.554,2,0,0,0,32,12,6,24,8,0,30,22,150,0,6,0,0
0.555,2,0,0,0,32,12,6,24,8,0,30,22,148,0,6,0,0
0.556,2,0,0,0,32,12,6,24,8,0,30,22,148,0,6,0,0
0.557,2,0,0,0,32,12,6,24,8,0,30,22,148,0,6,0,0
0.558,2,0,0,0,32,12,6,24,8,0,30,22,152,0,6,0,0
0.559,2,0,0,0,32,12,6,24,8,0,30,22,150,0,6,0,0
0.56,2,0,0,0,32,12,6,24,8,0,30,22,150,0,6,0,0
0.561,2,0,0,0,34,12,6,24,8,0,30,22,152,0,6,0,0
0.562,2,0,0,0,34,12,6,24,8,0,30,22,154,0,6,0,0
0.5630000000000001,2,0,0,0,34,12,6,24,8,0,30,22,152,0,6,0,0
0.5640000000000001,2,0,0,0,34,12,6,24,8,0,30,22,156,0,6,0,0
0.5650000000000001,2,0,0,0,34,12,6,24,8,0,30,22,154,0,6,0,0
0.5660000000000001,2,0,0,0,34,12,6,24,8,0,30,22,154,0,6,0,0
0.5670000000000001,2,0,0,0,34,12,6,24,8,0,30,22,154,0,6,0,0
0.5680000000000001,2,0,0,0,34,12,6,24,8,0,30,22,158,0,6,0,0
0.5690000000000001,2,0,0,0,34,12,6,24,8,0,30,22,156,0,6,0,0
0.5700000000000001,2,0,0,0,34,12,6,24,8,0,30,22,160,0,6,0,0
0.5710000000000001,2,0,0,0,34,12,6,26,8,0,30,24,158,0,6,0,0
0.5720000000000001,2,0,0,0,38,12,6,26,8,0,30,22,158,0,6,0,0
0.5730000000000001,2,0,0,0,36,12,6,26,8,0,30,22,162,0,6,0,0
0.5740000000000001,2,0,0,0,36,12,6,26,8,0,30,22,160,0,6,0,0
0.5750000000000001,2,0,0,0,36,12,6,26,8,0,30,22,160,0,6,0,0
0.5760000000000001,2,0,0,0,36,12,6,26,8,0,30,22,164,0,6,0,0
0.577,2,0,0,0,36,12,6,26,8,0,30,22,162,0,6,0,0
0.578,2,0,0,0,36,12,6,26,8,0,30,22,162,0,6,0,0
0.579,2,0,0,0,36,12,6,26,8,0,30,22,162,0,6,0,0
0.58,2,0,0,0,36,12,6,26,8,0,30,22,166,0,6,0,0
0.581,2,0,0,0,36,12,6,26,8,0,30,22,164,0,6,0,0
0.582,2,0,0,0,36,12,6,26,8,0,30,22,164,0,6,0,0
0.583,2,0,0,0,36,14,6,28,8,0,30,22,176,0,6,0,0
0.584,2,0,0,0,38,14,6,26,8,0,30,22,172,0,6,0,0
0.585,2,0,0,0,40,14,6,26,8,0,30,22,172,0,6,0,0
0.586,2,0,0,0,40,14,6,26,8,0,30,22,170,0,6,0,0
0.587,2,0,0,0,40,14,6,26,8,0,30,22,170,0,6,0,0
0.588,2,0,0,0,40,18,6,26,8,0,30,22,170,0,6,0,0
0.589,2,0,0,0,44,16,6,26,8,0,30,22,174,0,6,0,0
0.59,2,0,0,0,44,16,6,26,8,0,32,22,172,0,6,0,0
0.591,2,0,0,0,44,16,6,26,8,0,32,22,174,0,6,0,0
0.592,2,0,0,0,44,16,6,26,8,0,32,22,172,0,6,0,0
0.593,2,0,0,0,44,16,6,26,8,0,32,22,172,0,6,0,0
0.594,2,0,0,0,44,16,6,26,8,0,32,22,176,0,6,0,0
0.595,2,0,0,0,44,16,6,26,8,0,32,22,174,0,6,0,0
0.596,2,0,0,0,44,16,6,26,8,0,32,22,174,0,6,0,0
0.597,2,0,0,0,46,16,6,26,8,0,32,22,176,0,6,0,0
0.598,2,0,0,0,46,16,6,26,8,0,34,22,176,0,6,0,0
0.599,2,0,0,0,46,16,6,26,8,0,34,22,174,0,6,0,0
0.6,2,0,0,0,46,16,6,26,8,0,34,22,178,0,6,0,0
0.601,2,0,0,0,46,16,6,26,8,0,36,24,176,0,6,0,0
0.602,2,0,0,0,46,16,6,26,8,0,38,22,178,0,6,0,0
0.603,2,0,0,0,46,16,6,26,8,0,38,22,176,0,6,0,0
0.604,2,0,0,0,46,16,6,26,8,0,38,24,182,0,6,0,0
0.605,2,0,0,0,46,16,6,26,8,0,38,24,178,0,6,0,0
0.606,2,0,0,0,46,16,6,26,8,0,38,24,178,0,6,0,0
0.607,2,0,0,0,46,16,6,26,8,0,38,24,178,0,6,0,0
0.608,2,0,0,0,46,16,6,26,8,0,38,24,178,0,6,0,0
0.609,2,0,0,0,46,16,6,26,8,0,38,24,178,0,6,0,0
0.61,2,0,0,0,46,16,6,26,8,0,38,24,178,0,6,0,0
0.611,2,0,0,0,46,16,6,26,8,0,38,24,178,0,6,0,0
0.612,2,0,0,0,46,16,6,26,8,0,38,24,178,0,6,0,0
0.613,2,0,0,0,46,16,6,26,8,0,38,24,178,0,6,0,0
0.614,2,0,0,0,46,16,6,26,8,0,40,26,178,0,6,0,0
0.615,2,0,0,0,46,16,6,26,8,0,40,24,182,0,6,0,0
0.616,2,0,0,0,46,16,6,26,8,0,40,24,180,0,6,0,0
0.617,2,0,0,0,46,16,6,26,8,0,40,24,180,0,6,0,0
0.618,2,0,0,0,46,16,6,26,8,0,40,24,180,0,6,0,0
0.619,2,0,0,0,46,16,6,26,8,0,40,24,180,0,6,0,0
0.62,2,0,0,0,46,16,6,26,8,0,40,24,180,0,6,0,0
0.621,2,0,0,0,46,16,6,26,8,0,40,24,180,0,6,0,0
0.622,2,0,0,0,46,16,6,26,8,0,40,24,180,0,6,0,0
0.623,2,0,0,0,46,16,6,26,8,0,40,24,180,0,6,0,0
0.624,2,0,0,0,46,16,6,26,8,0,40,24,188,0,6,0,0
0.625,2,0,0,0,46,16,6,26,8,0,40,24,188,0,6,0,0
0.626,2,0,0,0,46,16,6,26,8,0,40,24,186,0,6,0,0
0.627,2,0,0,0,46,16,6,26,8,0,40,24,186,0,6,0,0
0.628,2,0,0,0,46,16,6,30,8,0,42,24,188,0,6,0,0
0.629,2,0,0,0,46,16,6,28,8,0,42,24,190,0,6,0,0
0.63,2,0,0,0,46,16,6,28,8,0,42,24,192,0,6,0,0
0.631,2,0,0,0,46,16,6,28,8,0,42,24,190,0,6,0,0
0.632,2,0,0,0,46,16,6,28,8,0,42,24,190,0,6,0,0
0.633,2,0,0,0,46,16,6,28,8,0,42,24,194,0,6,0,0
0.634,2,0,0,0,48,18,6,28,8,0,42,24,196,0,6,0,0
0.635,2,0,0,0,52,18,6,28,8,0,46,24,192,0,6,0,0
0.636,2,0,0,0,50,18,6,28,8,0,44,24,192,0,6,0,0
0.637,2,0,0,0,50,18,6,28,8,0,44,24,192,0,6,0,0
0.638,2,0,0,0,50,18,6,28,8,0,44,24,196,0,6,0,0
0.639,2,0,0,0,50,18,6,28,8,0,44,24,194,0,6,0,0
0.64,2,0,0,0,50,18,6,28,8,0,44,24,194,0,6,0,0
0.641,2,0,0,0,50,18,6,28,8,0,46,24,196,0,6,0,0
0.642,2,0,0,0,50,18,6,28,8,0,46,24,194,0,6,0,0
0.643,2,0,0,0,50,18,6,28,8,0,46,24,194,0,6,0,0
0.644,2,0,0,0,50,18,6,28,8,0,46,24,194,0,6,0,0
0.645,2,0,0,0,50,18,6,28,8,0,46,24,194,0,6,0,0
0.646,2,0,0,0,50,18,6,28,8,0,46,24,194,0,6,0,0
0.647,2,0,0,0,50,18,6,28,8,0,46,24,194,0,6,0,0
0.648,2,0,0,0,52,18,6,28,8,0,46,24,196,0,6,0,0
0.649,2,0,0,0,52,18,6,28,8,0,46,24,198,0,6,0,0
0.65,2,0,0,0,52,18,6,28,8,0,46,24,196,0,6,0,0
0.651,2,0,0,0,52,18,6,28,8,0,46,24,196,0,6,0,0
0.652,2,0,0,0,52,18,6,28,8,0,46,24,196,0,6,0,0
0.653,2,0,0,0,52,18,6,28,8,0,50,24,196,0,6,0,0
0.654,2,0,2,0,52,18,6,28,8,0,48,24,202,0,6,0,0
0.655,2,0,2,0,52,18,6,28,8,0,48,24,200,0,4,0,0
0.656,2,0,2,0,52,18,6,28,8,0,48,24,200,0,4,0,0
0.657,2,0,2,0,52,18,6,28,8,0,48,24,204,0,4,0,0
0.658,2,0,2,0,52,18,6,28,8,0,48,24,202,0,4,0,0
0.659,2,0,2,0,52,18,6,30,8,0,50,24,202,0,4,0,0
0.66,2,0,2,0,52,18,6,30,8,0,48,24,202,0,4,0,0
0.661,2,0,2,0,52,20,6,30,8,0,48,24,208,0,4,0,0
0.662,2,0,2,0,52,20,6,30,8,0,48,26,204,0,6,0,0
0.663,2,0,2,0,52,20,6,30,8,0,48,26,208,0,4,0,0
0.664,2,0,2,0,54,22,6,32,8,0,48,26,208,0,4,0,0
0.665,2,0,2,0,54,22,6,30,8,0,52,26,206,0,4,0,0
0.666,2,0,2,0,54,22,8,30,8,0,50,26,208,0,4,0,0
0.667,2,0,2,0,54,22,8,30,8,0,52,26,208,0,4,0,0
0.668,2,0,2,0,54,22,8,30,8,0,52,26,206,0,4,0,0
0.669,2,0,2,0,54,22,8,30,8,0,52,26,206,0,4,0,0
0.67,2,0,2,0,54,22,8,30,8,0,52,26,206,0,4,0,0
0.671,2,0,2,0,56,22,8,30,8,0,56,26,208,0,4,0,0
0.672,2,0,2,0,56,22,8,30,8,0,56,26,212,0,4,0,0
0.673,2,0,2,0,56,22,8,30,8,0,56,26,208,0,4,0,0
0.674,2,0,2,0,56,22,8,30,8,0,58,26,210,0,4,0,0
0.675,2,0,2,0,56,22,8,30,8,0,58,26,208,0,4,0,0
0.676,2,0,2,0,58,22,8,30,8,0,58,26,210,0,4,0,0
0.677,2,0,2,0,58,22,8,30,8,0,58,26,208,0,4,0,0
0.678,2,0,2,0,60,22,8,30,8,0,60,26,208,0,4,0,0
0.679,2,0,2,0,60,26,8,30,8,0,60,26,206,0,4,0,0
0.68,2,0,2,0,60,24,8,30,8,0,60,26,206,0,4,0,0
0.681,2,0,2,0,60,24,8,30,8,0,60,26,206,0,4,0,0
0.682,2,0,2,0,60,24,8,30,8,2,62,26,206,0,4,0,0
0.683,2,0,2,0,60,24,8,30,8,2,60,26,210,0,4,0,0
0.684,2,0,2,0,60,24,8,32,8,2,62,26,208,0,4,0,0
0.685,2,0,2,0,60,24,8,32,8,2,60,26,208,0,4,0,0
0.686,2,0,2,0,60,24,8,32,8,2,60,26,208,0,4,0,0
0.687,2,0,2,0,62,24,8,32,8,2,60,26,210,0,4,0,0
0.6880000000000001,2,0,2,0,62,24,8,32,8,2,60,26,208,0,4,0,0
0.6890000000000001,2,0,2,0,64,26,8,32,8,2,62,26,210,0,4,0,0
0.6900000000000001,2,0,2,0,64,26,8,32,8,2,60,26,212,0,4,0,0
0.6910000000000001,2,0,2,0,64,26,8,32,8,2,60,26,214,0,4,0,0
0.6920000000000001,2,0,2,0,64,26,8,32,8,2,60,26,212,0,4,0,0
0.6930000000000001,2,0,2,0,64,26,8,32,8,2,60,26,212,0,4,0,0
0.6940000000000001,2,0,2,0,64,26,8,32,8,2,60,26,212,0,4,0,0
0.6950000000000001,2,0,2,0,64,26,8,32,8,2,60,26,212,0,4,0,0
0.6960000000000001,2,0,2,0,64,26,8,32,8,2,60,26,212,0,4,0,0
0.6970000000000001,2,0,2,0,64,28,8,32,8,2,62,26,216,0,4,0,0
0.6980000000000001,2,0,2,0,66,28,8,32,8,2,62,26,214,0,4,0,0
0.6990000000000001,2,0,2,0,66,28,8,32,8,2,62,26,212,0,4,0,0
0.7000000000000001,2,0,2,0,66,28,8,34,8,2,62,26,214,0,4,0,0
0.7010000000000001,2,0,2,0,66,28,8,34,8,2,62,26,212,0,4,0,0
0.7020000000000001,2,0,2,0,66,28,8,34,8,2,62,26,212,0,4,0,0
0.7030000000000001,2,0,2,0,66,28,10,34,8,2,62,26,214,0,4,0,0
0.704,2,0,2,0,66,28,10,34,8,2,62,26,212,0,4,0,0
0.705,2,0,2,0,66,28,10,34,8,2,62,26,212,0,4,0,0
0.706,2,0,2,0,66,28,10,34,8,2,62,26,212,0,4,0,0
0.707,2,0,2,0,66,28,10,34,8,2,62,26,212,0,4,0,0
0.708,2,0,2,0,66,28,10,34,8,2,62,26,212,0,4,0,0
0.709,2,0,2,0,66,28,10,34,8,2,62,26,212,0,4,0,0
0.71,2,0,2,0,66,28,10,34,8,2,62,26,212,0,4,0,0
0.711,2,0,2,0,66,28,10,34,8,2,62,26,212,0,4,0,0
0.712,2,0,2,0,66,28,10,34,8,2,62,26,212,0,4,0,0
